,회사명,채용공고 제목,채용공고 세부 사항,기술 세부 사항,링크
318,루트파인더즈,[루트파인더즈] AI 개발자 채용,"경력무관,학력무관,충남 천안시,계약직 외,3,000~4,000만원","딥러닝, 인공지능, 모델링, 자연어처리(NLP)",https://www.jobkorea.co.kr/Recruit/Co_Read/C/43533072
319,㈜앤에이치씨,소프트웨어개발 엔지니어 채용,"신입·경력,초대졸↑,인천 연수구,정규직","C++, GUI, Library, 음성인식, C#, 딥러닝, 인공지능, 정보보안, 이미지프로세싱, SI개발, 인터페이스, 디스플레이, 모델링, 아키텍처, 반응형웹",https://www.jobkorea.co.kr/Recruit/Co_Read/C/35854016
320,모빌테크,[모빌테크] SLAM & Computer Vision 연구원 모집 (신입/경력),"신입·경력2년↑,대졸↑,서울 서초구,정규직","C++, 자율주행, 딥러닝, 인공지능, 이미지프로세싱, 영상처리, 알고리즘, 컴퓨터비전, 소프트웨어개발, C언어",https://www.jobkorea.co.kr/Recruit/Co_Read/C/21588579
321,㈜포체인스,자유로운 분위기의 포체인스(주)에서 함께 성장할 소프트웨어 백엔드 개발자를 모집합니다.,"신입·경력,대졸↑,경기 고양시,정규직","딥러닝, 보안소프트웨어, 인공지능, Virus, 데이터분석, 백신프로그램, 정보보안",https://www.jobkorea.co.kr/Recruit/Co_Read/C/37873940
322,Nimbyx,"[글로벌, 재택근무] 인공지능 / 머신러닝 엔지니어 (AI/ML)","경력3년↑,대졸↑,전국,계약직","인큐베이팅, IT컨설팅",https://www.jobkorea.co.kr/Recruit/Co_Read/C/42817387
323,아슈리온코리아(유),[외국계] Program Risk Manager,"경력8년↑,대졸↑,서울 종로구,정규직","콜센터, 데이터시각화, 데이터분석, BI, 데이터분석",https://www.jobkorea.co.kr/Recruit/Co_Read/C/26443417
324,엔쓰리엔,로봇개발팀 AI 음성 모델 연구개발자,"경력3년↑,대졸↑,서울 강남구,정규직",소프트웨어개발,https://www.jobkorea.co.kr/Recruit/Co_Read/C/43443558
325,㈜에프에스솔루션,[경력] Computer Vision 및 딥러닝 Algorithm 개발(ADAS / DMS / Surveillance / 영상인식),"경력3년↑,대졸↑,경기 성남시,정규직","솔루션, 딥러닝, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/30407431
326,㈜유아이네트웍스,서울시 챗봇 시스템 개발 및 유지관리,"경력1년↑,학력무관,서울 마포구,정규직","데이터분석, 콘텐츠기획, 챗봇, 서비스기획, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/40571590
327,비바이노베이션,정부 R&D 연구원 경력직,"경력1년↑,대졸↑,서울 강남구,정규직","빅데이터, 안드로이드, 데이터레이크, 음성인식, 아이폰, 모바일, 스마트폰, 딥러닝, 브랜드기획, 신사업기획, ETL, 데이터분석, 인공지능, 모바일App, 이미지프로세싱, 전략기획, 연구기획, 챗봇, 데이터파이프라인",https://www.jobkorea.co.kr/Recruit/Co_Read/C/25727030
328,바이플㈜,미래 가치를 함께 할 AI Engineer 경력 모집,"경력2년↑,대졸↑,서울 강남구,정규직","BigData, SM, 빅데이터, DW, 딥러닝, SI, 인공지능, 데이터분석, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/27363056
329,㈜바올테크,각 분야별 신입경력 모집 (영업부/기술지원부/연구개발부),"신입·경력,학력무관,서울 금천구 외,정규직","유지보수, 컴퓨터, 펌웨어, 하드웨어, AS, 시스템분석, 시스템설계, 정보보안, 아키텍처, 클라이언트, 모델링, 딥러닝, 기술영업, 기술지원, 네트워크영업, 솔루션영업, 시스템영업",https://www.jobkorea.co.kr/Recruit/Co_Read/C/70517
330,㈜휴비스,[(주) 휴비스] 기술연구소 C/C++ 개발자 신입 및 경력자 모집,"경력무관,대졸↑,대전 유성구,정규직","펌웨어, 딥러닝, 인공지능, 메카트로닉스, 기계설계, 데이터분석, 기계설비, 자연어처리(NLP)",https://www.jobkorea.co.kr/Recruit/Co_Read/C/22515
331,㈜엠폴시스템,(주)엠폴시스템 AI데이터 사이언티스트 모집합니다.,"경력5년↑,학력무관,서울 강서구,정규직","딥러닝, 인공지능, 보안ASP, 데이터분석, 분석모델링, 모델링, 정보보안",https://www.jobkorea.co.kr/Recruit/Co_Read/C/12671805
332,㈜인피니트헬스케어,[코스닥 상장사] 의료SW AI 개발자 채용,"경력3년↑,대졸↑,서울 구로구,정규직","딥러닝, 인공지능, 이미지프로세싱, 모델링, 소프트웨어개발, AI",https://www.jobkorea.co.kr/Recruit/Co_Read/C/41426612
333,㈜아이알에스소프트코리아,"세종시 근무(자차출퇴근 비용지원) 개발자 모집합니다.(검색엔진 및 AI 관련 경험 우대, JAVA경력 1년 이상& Python 경력 우대)","경력1년↑,학력무관,세종 전지역,정규직","소프트웨어개발, 딥러닝, 인공지능, 챗봇",https://www.jobkorea.co.kr/Recruit/Co_Read/C/127507
334,㈜아이알에스소프트코리아,JAVA & Python 기반 솔루션 개발자 모집합니다.(검색엔진 및 AI 관련 경험 우대),"경력,학력무관,서울 구로구,정규직","딥러닝, 인공지능, 챗봇, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/127507
335,슈프리마,[슈프리마 AI] 얼굴인식/비디오 분석 인공지능 알고리즘 개발자 모집,"신입·경력2년↑,대졸↑,경기 성남시,정규직","알고리즘, 딥러닝, 인공지능",https://www.jobkorea.co.kr/Recruit/Co_Read/C/33713380
336,㈜에스엠테크,[본사]부천/대구/기술/소프트웨어 개발/펌웨어,"경력2년↑,대졸↑,경기 부천시,정규직,3,500~7,000만원","BigData, 빅데이터, 펌웨어, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/670902
337,㈜휴서카디안,AI 개발자 채용,"경력,대졸↑,서울 성북구,정규직,3,600~4,200만원","딥러닝, 인공지능, 의료기기",https://www.jobkorea.co.kr/Recruit/Co_Read/C/35856473
338,㈜휴런,Artificial Intelligence Researcher,"경력1년↑,대졸↑,서울 영등포구,정규직,4,000만원 이상",의료기기,https://www.jobkorea.co.kr/Recruit/Co_Read/C/40487398
339,슈프리마,[슈프리마] BioSign 알고리즘 개발자,"경력1년↑,석사↑,경기 성남시,정규직","빅데이터, 딥러닝, 인공지능",https://www.jobkorea.co.kr/Recruit/Co_Read/C/33713380
340,㈜포에시아,2024년 정규직 2기 채용 [개발 경력],"경력3년↑,대졸↑,서울 송파구,정규직","모바일앱개발, 솔루션, SI, 인공지능, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/42652902
341,비타,python 백앤드 딥러닝,"경력3년↑,학력무관,경기 성남시,정규직,4,000~6,000만원","솔루션, Python, 서버관리, 데이터분석, 분석모델링, DataMining, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/29664924
342,㈜포에시아,2024년 정규직 2기 채용 [개발 프로젝트PM],"경력10년↑,초대졸↑,서울 송파구,정규직","솔루션, 인공지능",https://www.jobkorea.co.kr/Recruit/Co_Read/C/42652902
343,㈜디케이앤트,㈜디케이앤트 - AI CCTV(얼굴인식 솔루션) 영업담당 채용,"신입·경력2년↑,학력무관,서울 송파구,정규직","출입통제, 솔루션영업, 솔루션, SI, 인공지능, 하드웨어영업, 얼굴인식, 페이결제, 네트워크영업, 기술지원",https://www.jobkorea.co.kr/Recruit/Co_Read/C/20278924
344,웹툰코이컨텐츠,AI 웹툰 프로젝트 그래픽 개발/엔지니어,"경력무관,초대졸↑,서울 마포구,정규직",인공지능,https://www.jobkorea.co.kr/Recruit/Co_Read/C/20436574
345,㈜포에시아,2024년 정규직 2기 채용 [개발 신입],"신입,대졸↑,서울 송파구,정규직","솔루션, 인공지능",https://www.jobkorea.co.kr/Recruit/Co_Read/C/42652902
346,메가존㈜,"[메가존아이티평생교육원] 학점은행제 인공지능, 문헌정보학 개발/운영 교강사","경력3년↑,학력무관,서울 강남구,계약직","모바일앱개발, 소프트웨어개발, 솔루션, asp, BigData, 인공지능, 대학강사, 대학교수, 교수설계, 교육기획, 교육행정, 교육콘텐츠개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/23473
347,㈜스피링크,AI 데이터 설계/구축 B2B Sales,"경력3년↑,대졸↑,서울 중구 외,정규직","솔루션영업, 시스템영업, 신사업기획, 인공지능, Sales, 기술영업, 전략기획, 영업개발, 챗봇, IT컨설팅, 데이터 구축, B2B 영업, 영업, 자연어처리(NLP), CRM",https://www.jobkorea.co.kr/Recruit/Co_Read/C/17135096
348,㈜스피링크,AI 챗봇 데이터 설계/구축 PM(프로젝트 매니저),"경력3년↑,대졸↑,서울 중구 외,정규직","시나리오 설계, PL, 딥러닝, PM, 인공지능, 프로젝트 매니저, 데이터분석, 모델링, 챗봇, IT컨설팅, 데이터 구축, PO, 챗봇 구축, 자연어처리(NLP), 프로젝트 관리, 대화 설계",https://www.jobkorea.co.kr/Recruit/Co_Read/C/17135096
349,메가존㈜,[메가존] 생성형 AI 서비스 데이터 처리 엔지니어 채용,"경력2년↑,학력무관,서울 강남구,정규직","모바일앱개발, BigData, BI, 인공지능, 모델링, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/18205950
350,한세로테크노,2024년도 머신비전 기술지원 및 유지보수 신입 채용,"신입·경력,학력무관,울산 북구,정규직,2,700만원 이상","자동제어, 딥러닝, 인공지능, 이미지프로세싱, SI개발, 제어",https://www.jobkorea.co.kr/Recruit/Co_Read/C/12629882
351,㈜하이미디어컴퓨터학원,[K-Digital Training] JAVA/RPA/빅데이터를 활용한 E커머스개발자양성과정의 전문강사를 채용합니다,"경력무관,학력무관,경기 성남시,계약직 외","빅데이터, 학원강사, 딥러닝, 인공지능, 자격증·기술, IT학원",https://www.jobkorea.co.kr/Recruit/Co_Read/C/13904848
352,씨와이오토텍(주),금속 3D 프린터 SW개발자 모집,"경력5년↑,초대졸↑,경기 성남시,정규직,6,000~7,000만원","기계, 시스템분석, 시스템설계, 아키텍처, 시스템분석, 시스템설계, 펌웨어, 이미지프로세싱",https://www.jobkorea.co.kr/Recruit/Co_Read/C/13734870
353,㈜다민로봇,자율주행 서비스로봇 제어 엔지니어 채용,"경력3년↑,대졸↑,경기 안양시,정규직,3,500만원 이상","제어·설계, SLAM, 인공지능, 자동화설비, 메카트로닉스, ROS, ROS2",https://www.jobkorea.co.kr/Recruit/Co_Read/C/37314502
354,㈜유니바,AI 개발자 채용 (정규직 전환 가능),"경력무관,대졸↑,대구 달성군,계약직","데이터분석, 모바일앱개발, 소프트웨어개발, 솔루션, 인공지능, 자연어처리(NLP), BigData, SI",https://www.jobkorea.co.kr/Recruit/Co_Read/C/37164345
355,에스디티 주식회사,기업부설연구소 FPGA Logic F/W 개발,"경력1년↑,초대졸↑,서울 강남구,정규직","스토리지, 인공지능, 하드웨어, 펌웨어, 컴퓨터, AS, H/W 제품개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/32955045
356,유씨드,바둑강사 및 컨텐츠 개발담당자 구인,"경력무관,초대졸↑,경기 안양시,정규직 외","바둑, 인공지능",https://www.jobkorea.co.kr/Recruit/Co_Read/C/20569252
357,㈜핀인사이트,"(아르바이트/출근/3개월) IT, 데이터분석 실습보조 강사 모집","경력,대졸↑,서울 영등포구,계약직 외,20,000원(시)","빅데이터, 딥러닝, 인공지능",https://www.jobkorea.co.kr/Recruit/Co_Read/C/33580857
358,㈜모니터랩,[코스닥 상장] 모니터랩 사이버 위협 인텔리전스 개발자 채용 (경력 3년 이상),"경력3년↑,학력무관,서울 구로구,정규직","시스템설계, 정보보안, 아키텍처, 모델링, 딥러닝, 자연어처리(NLP), 음성인식, 인공지능",https://www.jobkorea.co.kr/Recruit/Co_Read/C/42924793
359,㈜리콘랩스,[리콘랩스] 3D AI Researcher(박사급) 모집,"경력무관,석사↑,서울 강남구,정규직","딥러닝, 인공지능, 컴퓨터비전, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/32337519
360,㈜해양정보기술,해양빅데이터 분석 및 해양수치모델링 부문 정규직 채용,"경력무관,대졸↑,서울 금천구,정규직","빅데이터, 딥러닝, 측량, 모델링, 토목설계, 지적측량, 모델링, 토목, 토목기사",https://www.jobkorea.co.kr/Recruit/Co_Read/C/208729
361,㈜지씨,(지씨 판교지사) 데이터 분석 및 AI 엔지니어 채용,"경력4년↑,초대졸↑,경기 성남시,정규직","인공지능, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/82517
362,㈜유니유니,[유니유니] 함께 성장할 AI엔지니어 채용,"경력5년↑,대졸↑,경기 성남시,정규직 외,300만원 이상(월)","딥러닝, 인공지능, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/35207820
363,㈜한아,"(주)한아 설계 분야 직원 채용(S/W프로그래머,2D, 3D설계)","경력무관,학력무관,광주 광산구,정규직,2,600~4,500만원","메카트로닉스, 제품개발, 회로설계, 기계, 딥러닝, 인공지능, 메카트로닉스",https://www.jobkorea.co.kr/Recruit/Co_Read/C/13421366
364,㈜마인드에이아이,Mind AI - Data Scientist,"경력4년↑,석사↑,서울 중구,정규직","모바일앱개발, 솔루션, 인공지능, 소프트웨어개발, 자연어처리(NLP)",https://www.jobkorea.co.kr/Recruit/Co_Read/C/25979467
365,㈜엘로이랩,[AI 초분광 솔루션] AI연구소 AI Researcher 채용(경력),"경력,석사↑,서울 구로구,정규직","소프트웨어개발, 솔루션",https://www.jobkorea.co.kr/Recruit/Co_Read/C/32156125
366,㈜투디지트,RAG 및 검색엔진 개발자를 찾습니다.,"경력,대졸↑,경기 성남시,정규직,5,000만원 이상",챗봇,https://www.jobkorea.co.kr/Recruit/Co_Read/C/25886491
367,에스디티 주식회사,기업부설연구소 Linux & Yocto 채용,"경력3년↑,초대졸↑,서울 강남구,정규직","스토리지, 인공지능, 하드웨어, 펌웨어, 컴퓨터, AS, H/W 제품개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/32955045
368,브랜드 인게이지먼트 네트워크 인크 (,AI R&D 연구원 모집,"경력1년↑,대졸↑,서울 중구,정규직","음성인식, 인공지능, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/41634112
369,㈜하이퍼놀로지,[하이퍼놀로지] ROS2 기반 엔지니어 모집,"신입·경력,대졸↑,경기 수원시,정규직","솔루션, ROS 개발, 3D설계, 로봇설계, DataMining, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/36882713
370,클로우플레이크,[정규직] 오픈소스 (인공지능) 기반 개발자 구인합니다.,"경력6년↑,학력무관,서울 강서구,정규직,6,000~8,000만원","시스템설계, 모델링, 인공지능, 챗봇",https://www.jobkorea.co.kr/Recruit/Co_Read/C/36870432
371,㈜유클리드소프트,"데이터 사이언티스트 채용(판교, 대전)","경력3년↑,대졸↑,경기 성남시,계약직 외",BigData,https://www.jobkorea.co.kr/Recruit/Co_Read/C/17801715
372,㈜테코,일본에서 일하실 개발자분(PG/SE) 모집합니다.,"신입·경력1년↑,대졸↑,일본 이바라키 외,정규직 외,3,200만원 이상","SM, 딥러닝, 시스템운영, SI, SI개발, 이미지프로세싱, 시스템설계, 서버관리",https://www.jobkorea.co.kr/Recruit/Co_Read/C/35365633
373,㈜엑스큐브,인공지능AI SW 개발 경험자,"경력3년↑,대졸↑,서울 강남구,정규직,4,000만원 이상",인공지능,https://www.jobkorea.co.kr/Recruit/Co_Read/C/43153677
374,아주대학교의료원,의료인공지능 분야 연구원 모집,"경력,대졸↑,경기 수원시,계약직,240만원 이상(월)","핵의학과, 모델링, 딥러닝, 이미지프로세싱, 인공지능",https://www.jobkorea.co.kr/Recruit/Co_Read/C/37543600
375,㈜인스파이어파트너스,(경력)생성형 AI 응용제품 개발자 채용,"경력3년↑,학력무관,서울 영등포구,정규직","데이터분석, 분석모델링, 시스템분석, 시스템설계, 모델링, 딥러닝, 자연어처리(NLP), 인공지능, 챗봇",https://www.jobkorea.co.kr/Recruit/Co_Read/C/36736821
376,㈜와일드테일,AI를 활용한 동영상 생성기술 개발,"경력7년↑,대졸↑,서울 마포구,계약직,4,800~9,000만원","프로덕션, 딥러닝, 시스템분석, 인공지능, 이미지프로세싱, 클라이언트, SI개발, 모델링, 아키텍처, 시스템설계, 자연어처리(NLP)",https://www.jobkorea.co.kr/Recruit/Co_Read/C/33957259
377,㈜엑스페릭스,[4.5일제/엑스페릭스] 바이오인식/OCR 알고리즘 개발자 모집,"경력2년↑,대졸↑,서울 송파구,정규직","영상추출, 딥러닝, 영상처리, 알고리즘, 전기",https://www.jobkorea.co.kr/Recruit/Co_Read/C/37371607
378,㈜마인드에이아이,Mind AI - Software Engineer,"경력4년↑,대졸↑,서울 중구,정규직","모바일앱개발, MySQL, Amazon AWS, 솔루션, django, 인공지능, GIT, NoSQL, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/25979467
379,디딤365㈜,클라우드 구축 및 운영 엔지니어 인재 채용,"경력3년↑,초대졸↑,서울 금천구,정규직","빅데이터, IDC, 웹호스팅, 시스템운영, 인공지능, 서버구축, 서버관리",https://www.jobkorea.co.kr/Recruit/Co_Read/C/187341
380,재담미디어,[웹툰기술연구소] AI 웹툰프로젝트 제작 팀원 모집(엔지니어),"경력1년↑,초대졸↑,경기 부천시,정규직","AI 모델 개발, 이미지 데이터 가공, 인공지능, 인터넷만화, 웹툰 기획 제작, 웹툰 편집, 웹툰PD, AI",https://www.jobkorea.co.kr/Recruit/Co_Read/C/13937449
381,㈜마인드에이아이,Mind AI - Machine Learning Engineer,"경력4년↑,대졸↑,서울 중구,정규직","모바일앱개발, MySQL, Amazon AWS, 솔루션, django, 인공지능, GIT, NoSQL, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/25979467
382,㈜에이젠글로벌,[에이젠글로벌] ML Engineer,"경력3년↑,대졸↑,서울 영등포구,정규직","솔루션, 딥러닝, 인공지능, 모델링, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/19495903
383,㈜닥터송,인공지능 자연어처리 기업 웹개발 전문연구요원 (군미필 남성),"신입·경력,석사↑,서울 강서구,병역특례","소프트웨어개발, 솔루션, 자연어처리(NLP), 인공지능, 챗봇, 정보통신·IT",https://www.jobkorea.co.kr/Recruit/Co_Read/C/22217492
384,㈜테서,의료 텍스트 자연어처리(NLP) 딥러닝 연구원(전문연구요원 가능),"경력무관,대졸↑,서울 강남구,정규직 외","BigData, 솔루션, 소프트웨어개발, 자연어처리(NLP)",https://www.jobkorea.co.kr/Recruit/Co_Read/C/35350460
385,㈜트루라이트코리아,AI 개발자 채용,"경력3년↑,대졸↑,서울 강남구,정규직","컨텐츠, 딥러닝, 자연어처리(NLP), 이미지프로세싱, 인공지능",https://www.jobkorea.co.kr/Recruit/Co_Read/C/35466214
386,㈜경우시스테크,펌웨어 개발자 채용,"경력무관,학력무관,서울 금천구,정규직","펌웨어, 솔루션, 딥러닝, 시스템분석, SI, 인공지능, SI개발, SI개발, 시스템설계, 모델링, 시스템설계, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/290709
387,㈜메디치소프트,AI 컨설턴트/AI 마케터,"경력2년↑,대졸↑,서울 영등포구,정규직 외,3,500~5,000만원","BigData, 딥러닝, 인공지능, 모델링, 챗봇, 자연어처리(NLP)",https://www.jobkorea.co.kr/Recruit/Co_Read/C/18593641
388,㈜닥터송,헬스케어 인공지능 회사 / 개발자 팀장 모집,"경력5년↑,학력무관,서울 강서구,정규직","소프트웨어개발, 솔루션, PM, 자연어처리(NLP), 인공지능, 챗봇",https://www.jobkorea.co.kr/Recruit/Co_Read/C/22217492
389,케이씨미래기술,AI 모델 개발 및 예측 시스템 개발,"경력무관,대졸↑,인천 부평구,정규직","BigData, 솔루션, 딥러닝, 인공지능, 모델링, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/34348452
390,로보볼트,AI 신입/경력 개발자 모집,"신입·경력,대졸↑,대전 유성구,정규직","솔루션, 인공지능, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/40555131
391,㈜비젼인,C/C++/WPF 전문개발자 모집,"경력무관,학력무관,서울 금천구,정규직","딥러닝, 인공지능, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/18117464
392,㈜엑스큐어넷,생성형 AI 모델 연구 및 응용 개발(AI/ML),"경력3년↑,초대졸↑,서울 은평구,정규직","인공지능, 정보보안, 보안소프트웨어, 아키텍처",https://www.jobkorea.co.kr/Recruit/Co_Read/C/40044002
393,㈜타임소프트,AI 모델링 및 AI 개발자,"경력3년↑,석사↑,서울 금천구,정규직","소프트웨어개발, BigData, DataMining, DW, 모델링, 딥러닝, 자연어처리(NLP), 음성인식, 인공지능",https://www.jobkorea.co.kr/Recruit/Co_Read/C/285702
394,㈜하이퍼놀로지,[하이퍼놀로지] AI 비전 R&D 개발자를 모십니다.,"신입·경력,대졸↑,경기 수원시,정규직","솔루션, 딥러닝, 인공지능, 이미지프로세싱, 모델링, DataMining, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/36882713
395,㈜경우시스테크,Linux시스템 개발자 채용,"경력무관,학력무관,서울 금천구,정규직","펌웨어, 솔루션, 딥러닝, 시스템분석, SI, 인공지능, SI개발, SI개발, 시스템설계, 모델링, 시스템설계, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/290709
396,맥스폼,인공지능연구개발자 채용,"경력1년↑,대졸↑,서울 강서구,정규직,4,000만원 이상","모바일앱개발, 솔루션, 딥러닝, 인공지능, 챗봇, 이미지프로세싱, 모델링, 소프트웨어개발, 자연어처리(NLP), 핀테크",https://www.jobkorea.co.kr/Recruit/Co_Read/C/39230335
397,㈜엘로이랩,[AI 초분광 솔루션] AI연구소 AI Engineer 채용(C++//영상처리/MFC/CV/경력),"경력,대졸↑,서울 구로구,정규직","소프트웨어개발, 솔루션",https://www.jobkorea.co.kr/Recruit/Co_Read/C/32156125
398,㈜다온에이치앤에스,"기업부설연구소, AI(인공지능) 연구원 경력 채용","경력3년↑,초대졸↑,서울 영등포구,정규직 외,2,500~8,000만원","딥러닝, SI, 인공지능, 모델링, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/32237520
399,뉴런어웨어(NeuronAware Inc.),인공지능 Machine Vision 개발 엔지니어 채용,"경력3년↑,대졸↑,서울 성동구,정규직","솔루션, 딥러닝, 이미지프로세싱, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/30710428
400,씨앤토트㈜,소프트웨어 개발자 모집 (경력),"경력3년↑,고졸↑,서울 서초구,정규직","인큐베이팅, 아키텍쳐, Azure, 딥러닝, 시스템분석, 인공지능, DB Query, SI개발, 모델링, 아키텍처, 챗봇, 시스템설계, IT컨설팅, B2B, 자연어처리(NLP), Cloud, 스마트컨트랙트",https://www.jobkorea.co.kr/Recruit/Co_Read/C/175889
401,좋은정보기술,"인공지능(AI), 빅데이터 수집/분석/모델개발/시각화/표준화/품질관리, 엔지니어 모집","신입·경력2년↑,대졸↑,전북 전주시,정규직","소프트웨어개발, BI, BigData, DataMining, DW, 빅데이터, 인공지능",https://www.jobkorea.co.kr/Recruit/Co_Read/C/5490
402,㈜비젼인,[병역특례(보충역)]글로벌 R&D센터 연구원 모집합니다.,"경력무관,학력무관,서울 금천구,병역특례","딥러닝, 인공지능, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/18117464
403,㈜델타엑스,AI 연구원 및 개발자 모집,"경력무관,대졸↑,서울 구로구,정규직,3,000만원 이상","모바일앱개발, BigData, 솔루션, 딥러닝, R&D, 데이터분석, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/33183712
404,㈜지뉴소프트,[지뉴소프트]Python 개발자 채용,"경력3년↑,학력무관,서울 강남구,정규직","BI, BigData, BPR, DataMining, SI, 서버관리, 모델링, 딥러닝, 인공지능",https://www.jobkorea.co.kr/Recruit/Co_Read/C/176052
405,영성미디어㈜,디지털교과서 전자저작물 교육콘텐츠 개발,"신입·경력,학력무관,서울 송파구,정규직 외","GUI, 딥러닝, 인공지능, 인터넷교육, 교육기획, 컨텐츠, 반응형웹, 교수설계, 모델링, 교육콘텐츠개발, 포털",https://www.jobkorea.co.kr/Recruit/Co_Read/C/178381
406,㈜에스알포스트,자연어처리(NLP) 경력직(1년 이상) 개발자 모집,"경력1년↑,초대졸↑,서울 구로구,정규직 외","SM, 솔루션, 딥러닝, SI, CRM, 모델링, 자연어처리(NLP)",https://www.jobkorea.co.kr/Recruit/Co_Read/C/8205
407,㈜제인,"[재택근무가능]AI 서비스 기획에 자신 있으신 분 구합니다.(경력무관,학력무관)","신입·경력,학력무관,인천 부평구,정규직","데이터분석, 신사업기획, 전략기획, 서비스기획, 제안·컨설팅, 데이터분석, 콘텐츠기획, UI·UX기획, 빅데이터, 데이터파이프라인, 데이터분석, 데이터시각화, 인공지능",https://www.jobkorea.co.kr/Recruit/Co_Read/C/41122286
408,㈜델타엑스,AI R&D / 3D 비전 / 개발 / Data Scientist 병역 특례 전문연구요원 모집,"신입·경력,석사↑,서울 구로구,정규직 외,3,000만원 이상","모바일앱개발, BigData, 솔루션, 딥러닝, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/33183712
409,㈜엠에이치엔씨티,[신입/경력] 국책과제 연구원을 모집합니다,"신입·경력,대졸↑,서울 서대문구,정규직","BigData, 빅데이터, 솔루션, SI, 인공지능, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/131113
410,스팟인포,파이썬Python 기반의 이미지 인공지능 개발,"경력무관,학력무관,경기 고양시,계약직 외,2,800만원 이상",인공지능,https://www.jobkorea.co.kr/Recruit/Co_Read/C/29244491
411,㈜엔토포스,WEB기반 GIS 응용 프로그램 개발자 경력직,"신입·경력5년↑,학력무관,경기 안양시,정규직","JavaScript, phthon/PHP, CSS, 딥러닝, SI개발, 서버구축, sq, HTML, Java, 소프트웨어개발, Java SpringBoot",https://www.jobkorea.co.kr/Recruit/Co_Read/C/16626123
412,㈜에어패스,"인공지능 개발, 딥러닝 엔지니어(자연어, 컴퓨터비전) 정규직","경력3년↑,대졸↑,경기 하남시,정규직,4,000~9,000만원","모바일앱개발, 데이터레이크, 솔루션, 딥러닝, 시스템분석, 인공지능, 이미지프로세싱, 모델링, 아키텍처, 시스템설계, 소프트웨어개발, 자연어처리(NLP)",https://www.jobkorea.co.kr/Recruit/Co_Read/C/23384340
413,㈜테서,AI Engineer : 의료영상데이터 딥러닝 연구원 (전문연구요원 가능),"신입·경력,대졸↑,서울 강남구,정규직 외,3,500~10,000만원","BigData, 솔루션, 딥러닝, 이미지프로세싱, 모델링, 챗봇, 소프트웨어개발, 자연어처리(NLP)",https://www.jobkorea.co.kr/Recruit/Co_Read/C/35350460
414,㈜젠티,[젠티] 인공지능(AI) 엔지니어 모집(병역특례 전문연구요원 포함),"경력,대졸↑,서울 양천구,정규직 외,4,000~10,000만원","통계, 전산학, 솔루션, 딥러닝, 공학계열, 데이터시각화, 자연계열, 인공지능, 병역특례, 전산, 수학, 데이터분석, 물리, 정보검색, 분석모델링, Document, 병무청, 모델링, 챗봇, 컴퓨터공학, 소프트웨어개발, 자연어처리(NLP), 응용소프트웨어",https://www.jobkorea.co.kr/Recruit/Co_Read/C/31940528
