player_name,team_name,age,position,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MoM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Dribbles allowed,Blocks,OwnGoal,Key_pass_per_game,Dribble,Foul_given_game,Offside_given_per_game,Dispossessed_per_game,Unsuccessful touches,Average_per_pass,Crosses_per_game,Longpass_per_game,Through_ball_per_game,xG,xGDiff,xGPerNinety,totalShots,xGPerShot,position_1,position_2,position_3,position_4,position_5,position_6
Raúl Guti,Elche,27,CDM,12(16),1084,0,0,1,0,0.7,81.9,0.2,0,6.13,0.6,0.3,0.3,0.0,0.2,0.4,0.1,0,0.1,0.2,0.8,0.0,0.6,0.5,14.2,0.0,0.6,0.0,1.57,-1.57,0.13,20.0,0.08,CDM,,,,,
Ludwig Augustinsson,Mallorca,30,"LB, LM",1(3),130,0,0,0,0,0.0,70.4,1.0,0,6.13,0.5,0.3,0.3,0.3,0.5,0.5,0.0,0,0.3,0.0,0.3,0.0,0.0,0.0,13.5,0.5,0.5,0.0,,,,,,LB, LM,,,,
Omar El Hilali,Espanyol,20,CB,1(4),90,0,0,1,0,0.0,57.7,0.4,0,6.13,0.6,0.2,0.0,0.2,1.0,0.2,0.0,0,0.2,0.0,0.4,0.0,0.0,0.8,5.2,0.0,0.2,0.0,,,,,,CB,,,,,
Filip Jørgensen,Villarreal,22,GK,2,180,0,0,0,0,0.0,87.0,0.0,0,6.12,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,2.0,0.0,,,,,,GK,,,,,
Josep Gayá,Mallorca,23,CB,1(1),53,0,0,0,0,0.0,85.7,0.5,0,6.12,0.0,0.5,0.0,0.0,3.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.5,0.5,3.5,0.0,0.0,0.0,,,,,,CB,,,,,
Roger Martí,Elche,33,FW,8(4),657,0,1,2,0,0.5,75.7,0.5,0,6.11,0.4,0.1,1.9,0.0,0.5,0.5,0.0,0,0.3,0.4,1.1,0.6,0.6,2.1,9.0,0.0,0.1,0.0,2.7,-1.7,0.38,15.0,0.18,FW,,,,,
Jaime Seoane,Getafe,27,CM,2(14),320,0,0,1,0,0.1,79.8,0.1,0,6.11,0.6,0.1,0.4,0.0,0.1,0.4,0.2,0,0.4,0.1,0.3,0.0,0.4,0.3,6.8,0.0,0.4,0.1,0.07,-0.07,0.02,2.0,0.04,CM,,,,,
Diego Collado,Villarreal,23,FW,0(2),5,0,0,0,0,0.0,80.0,0.0,0,6.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.5,0.0,0.0,,,,,,FW,,,,,
Curro Sánchez,Almeria,28,CM,0(2),41,0,0,1,0,0.5,76.9,0.0,0,6.11,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0.5,13.0,0.5,1.0,0.0,0.11,-0.11,0.24,1.0,0.11,CM,,,,,
Radamel Falcao,Rayo Vallecano,38,FW,3(24),598,2,0,4,0,0.8,74.1,0.9,0,6.1,0.1,0.1,0.6,0.0,0.4,0.3,0.0,0,0.1,0.1,0.5,0.4,0.3,1.1,6.1,0.0,0.1,0.0,3.2,-1.2,0.48,21.0,0.15,FW,,,,,
José Pozo,Rayo Vallecano,28,CAM,1(7),82,0,0,0,0,0.1,82.9,0.3,0,6.1,0.3,0.1,0.3,0.0,0.1,0.0,0.0,0,0.3,0.3,0.5,0.0,0.4,0.6,5.1,0.0,0.0,0.1,0.06,-0.06,0.07,1.0,0.06,CAM,,,,,
Williot Swedberg,Celta Vigo,20,CM,0(4),52,0,0,1,0,0.0,82.4,0.0,0,6.1,0.8,0.0,0.3,0.0,0.3,0.0,0.0,0,0.0,0.3,0.3,0.0,0.0,0.3,4.3,0.0,0.0,0.0,,,,,,CM,,,,,
Moi Parra,Getafe,21,CM,0(1),9,0,0,0,0,0.0,100.0,0.0,0,6.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,,CM,,,,,
Mickaël Malsa,Real Valladolid,28,CDM,0(5),65,0,0,0,0,0.0,65.0,0.2,0,6.1,0.4,0.4,0.4,0.0,0.4,0.6,0.2,0,0.0,0.2,0.0,0.0,0.4,0.4,4.0,0.0,0.2,0.0,,,,,,CDM,,,,,
Beñat Turrientes,Real Sociedad,22,CM,1(5),102,0,0,0,0,0.0,90.7,0.0,0,6.09,0.5,0.0,0.3,0.0,0.3,0.7,0.0,0,0.3,0.2,0.2,0.0,0.3,0.7,7.2,0.2,0.3,0.0,,,,,,CM,,,,,
David Torres,Real Valladolid,21,CB,2(5),381,0,0,1,0,0.1,79.9,1.3,0,6.09,0.1,0.4,0.4,0.1,1.0,0.0,0.3,0,0.1,0.1,0.3,0.0,0.0,0.6,32.0,0.0,1.0,0.0,0.43,-0.43,0.1,1.0,0.43,CB,,,,,
Pablo Durán,Celta Vigo,22,FW,0(4),32,0,0,0,0,0.0,70.0,0.3,0,6.09,0.0,0.3,0.3,0.0,0.3,0.0,0.3,0,0.0,0.3,0.0,0.3,0.0,0.0,5.0,0.0,0.0,0.0,,,,,,FW,,,,,
Carlos Martín,Atletico Madrid,22,FW,0(4),25,0,0,1,0,0.3,66.7,0.0,0,6.09,0.5,0.3,0.5,0.0,0.0,0.3,0.0,0,0.0,0.0,0.0,0.3,0.0,0.0,2.3,0.0,0.0,0.0,0.11,-0.11,0.4,1.0,0.11,FW,,,,,
Francisco Mwepu,Cadiz,24,FW,0(1),20,0,0,0,0,0.0,100.0,0.0,0,6.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,,,,,FW,,,,,
Nabili Zoubdi Touaizi,Espanyol,23,FW,0(1),2,0,0,0,0,0.0,100.0,0.0,0,6.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,FW,,,,,
Salvi Sánchez,Rayo Vallecano,33,"CAM, RAM",4(20),475,0,0,2,0,0.4,65.8,0.2,0,6.09,0.5,0.1,0.3,0.0,0.0,0.3,0.0,0,0.3,0.1,0.4,0.1,0.3,0.4,6.3,0.3,0.2,0.0,0.77,-0.77,0.15,9.0,0.09,CAM, RAM,,,,
Lago Junior,Mallorca,33,LM,0(5),48,0,0,0,0,0.4,75.0,0.8,0,6.08,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0,0.0,0.2,0.2,0.0,0.2,0.6,3.2,0.0,0.2,0.0,0.02,-0.02,0.03,2.0,0.01,LM,,,,,
Kenedy,Real Valladolid,28,"LB, LM, RM",2(10),267,0,1,3,0,0.5,67.9,0.2,0,6.08,0.5,0.1,0.8,0.0,0.0,0.2,0.0,0,0.3,0.3,0.2,0.0,0.6,1.2,6.5,0.2,0.0,0.0,0.46,-0.46,0.15,6.0,0.08,LB, LM, RM,,,
Fabrizio Angileri,Getafe,30,"LB, LM",7(8),584,0,0,2,1,0.2,56.9,1.1,0,6.07,0.8,0.5,0.5,0.1,0.6,0.5,0.2,0,0.0,0.3,0.1,0.0,0.3,0.3,12.1,0.0,0.5,0.0,0.06,-0.06,0.01,3.0,0.02,LB, LM,,,,
Shon Weissman,Real Valladolid,28,FW,6(9),742,1,0,0,0,1.2,77.5,0.3,0,6.07,0.1,0.1,0.3,0.0,0.3,0.3,0.0,0,0.2,0.1,0.5,0.5,0.5,1.5,5.9,0.1,0.0,0.0,2.47,-1.47,0.3,18.0,0.14,FW,,,,,
Simo,Espanyol,19,CB,0(7),144,0,0,0,0,0.0,95.0,0.3,0,6.07,0.4,0.0,0.3,0.0,0.4,0.1,0.6,0,0.0,0.0,0.0,0.0,0.3,0.0,8.6,0.0,0.7,0.0,,,,,,CB,,,,,
Houboulang Mendes,Almeria,25,"CB, RB",11(3),890,0,1,2,0,0.1,72.0,0.1,0,6.06,1.4,0.5,0.9,0.7,1.2,1.1,0.1,0,0.3,0.6,0.3,0.0,0.7,1.1,15.1,0.4,0.7,0.0,0.02,-0.02,0.0,1.0,0.02,CB, RB,,,,
Loren Morón,Real Betis,30,FW,0(2),13,0,0,1,0,0.0,75.0,0.0,0,6.06,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,,,,,,FW,,,,,
Mamady Diarra,Cadiz,23,FW,1(1),66,0,0,0,0,1.5,88.9,0.0,0,6.06,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0,0.0,0.5,0.5,0.0,0.5,0.5,4.5,0.0,0.0,0.0,0.18,-0.18,0.25,3.0,0.06,FW,,,,,
Roberto Arroyo,Real Valladolid,20,FW,0(1),14,0,0,0,0,0.0,0.0,0.0,0,6.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,,,,,,FW,,,,,
Dani Gómez,Espanyol,25,FW,0(8),83,0,0,1,0,0.0,85.7,0.1,0,6.05,0.3,0.1,0.4,0.0,0.0,0.1,0.0,0,0.1,0.1,0.3,0.5,0.3,0.4,1.8,0.0,0.0,0.0,,,,,,FW,,,,,
Iñaki Peña,Barcelona,25,GK,0(2),72,0,0,0,0,0.0,90.9,0.0,0,6.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,,,,,,GK,,,,,
Javi Llabrés,Mallorca,21,FW,0(1),16,0,0,0,0,0.0,100.0,0.0,0,6.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,,,,,,FW,,,,,
Santiago Arzamendia,Cadiz,25,"LB, LM",5(7),479,0,0,0,0,0.3,68.3,0.5,0,6.05,0.8,0.2,0.3,0.0,1.2,1.3,0.1,0,0.5,0.2,0.2,0.1,0.3,0.7,15.3,0.1,0.6,0.0,0.12,-0.12,0.02,4.0,0.03,LB, LM,,,,
Mariano Díaz,Real Madrid,30,FW,1(8),150,0,0,2,0,0.6,80.0,0.6,0,6.04,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0,0.1,0.0,0.0,0.1,0.3,0.2,4.4,0.0,0.1,0.0,0.34,-0.34,0.21,5.0,0.07,FW,,,,,
Ramon Terrats,Girona,23,CDM,2(6),211,0,0,0,0,0.5,82.4,0.0,0,6.04,0.9,0.5,0.9,0.1,0.4,0.5,0.3,0,0.6,0.9,1.1,0.0,0.7,1.4,25.1,0.2,1.2,0.1,1.26,-0.26,0.14,15.0,0.08,CDM,,,,,
Fran Delgado,Real Betis,22,RB,0(1),11,0,0,0,0,0.0,100.0,0.0,0,6.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,,,,,,RB,,,,,
Jordan Amavi,Getafe,30,"LB, LM",2(4),200,0,0,1,1,0.0,50.0,1.3,0,6.03,0.5,0.7,0.5,0.0,0.7,0.3,0.0,0,0.0,0.0,0.3,0.2,0.0,0.3,10.7,0.2,0.2,0.0,,,,,,LB, LM,,,,
Matt Doherty,Atletico Madrid,32,"LB, RB, LM, RM",0(2),16,0,0,0,0,0.0,62.5,0.0,0,6.03,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,,,,,LB, RB, LM, RM,,
Juanjo Narváez,Real Valladolid,29,FW,1(4),147,0,0,0,0,0.6,73.5,0.6,0,6.03,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.2,1.8,0.2,1.0,0.4,6.8,0.0,0.0,0.0,0.25,-0.25,0.15,3.0,0.08,FW,,,,,
Ángel Alarcón,Barcelona,19,CM,0(4),23,0,0,0,0,0.3,71.4,0.0,0,6.03,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0,0.0,0.0,0.3,0.0,0.3,0.0,1.8,0.0,0.0,0.0,0.04,-0.04,0.15,1.0,0.04,CM,,,,,
Randy Nteka,Rayo Vallecano,26,"CAM, FW",0(10),109,0,0,0,1,0.4,76.6,0.5,0,6.03,1.1,0.3,1.5,0.0,0.6,0.6,0.2,0,0.4,0.9,1.2,0.2,1.2,1.5,12.0,0.0,0.3,0.1,1.52,-1.52,0.19,14.0,0.11,CAM, FW,,,,
Jon Karrikaburu,Real Sociedad,21,FW,0(6),87,0,0,1,0,0.8,64.7,0.7,0,6.02,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0,0.2,0.0,0.7,0.5,0.5,0.7,2.8,0.0,0.0,0.2,0.37,-0.37,0.38,5.0,0.07,FW,,,,,
Casemiro,Real Madrid,32,"CB, CDM",0(1),7,0,0,0,0,0.0,87.5,0.0,0,6.02,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,0.0,,,,,,CB, CDM,,,,
Maxi Gómez,Valencia,27,FW,0(3),106,0,0,0,0,1.0,64.3,0.7,0,6.02,0.0,0.0,1.3,0.0,0.7,0.0,0.0,0,0.7,0.0,1.0,0.3,0.3,1.0,4.7,0.0,0.0,0.0,0.17,-0.17,0.15,3.0,0.06,FW,,,,,
Pablo Muñoz,Rayo Vallecano,20,CM,0(2),11,0,0,0,0,0.0,100.0,0.0,0,6.02,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0,0.0,0.0,0.5,0.0,0.5,1.0,1.0,0.0,0.0,0.0,,,,,,CM,,,,,
Sergio Arribas,Real Madrid,22,"CAM, RAM",0(2),17,0,0,0,0,0.5,90.0,0.0,0,6.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.14,-0.14,0.75,1.0,0.14,CAM, RAM,,,,
Domingos Quina,Elche,24,"CM, LM, RM",2(8),269,0,0,1,1,0.6,85.3,0.0,0,6.01,0.3,0.3,0.5,0.0,0.0,0.2,0.0,0,0.3,0.5,1.1,0.0,1.0,0.7,13.6,0.3,0.6,0.1,0.13,-0.13,0.04,6.0,0.02,CM, LM, RM,,,
Rubén Quintanilla,Mallorca,22,CM,0(1),3,0,0,0,0,0.0,100.0,0.0,0,6.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,,,,,,CM,,,,,
Unai Vencedor,Athletic Club,23,CDM,0(10),183,0,0,2,0,0.3,88.4,0.1,0,6.01,0.3,0.1,1.2,0.0,0.1,0.5,0.0,0,0.2,0.1,0.2,0.0,0.4,0.4,12.1,0.0,1.4,0.0,0.79,-0.79,0.39,3.0,0.26,CDM,,,,,
Youba Diarra,Cadiz,26,CM,1(4),95,0,0,2,0,0.0,81.6,0.0,0,6.01,0.6,0.4,0.6,0.0,0.6,0.8,0.2,0,0.4,0.0,0.0,0.0,0.8,0.4,9.8,0.0,0.6,0.2,,,,,,CM,,,,,
Fran Pérez,Valencia,21,"CAM, RAM",0(7),135,0,0,2,0,0.1,86.2,0.0,0,6.01,0.1,0.0,0.6,0.0,0.1,0.4,0.0,0,0.0,0.7,0.4,0.4,1.1,0.7,9.3,0.0,0.3,0.0,0.01,-0.01,0.01,1.0,0.01,CAM, RAM,,,,
Álex Revuelta,Getafe,24,CB,0(1),1,0,0,0,0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,CB,,,,,
Arnau Tenas,Barcelona,22,GK,1,1,0,0,1,0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,GK,,,,,
Chadi Riad,Barcelona,20,CB,0(1),1,0,0,0,0,0.0,100.0,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,CB,,,,,
Diego Méndez,Rayo Vallecano,20,CM,0(1),1,0,0,0,0,0.0,50.0,1.0,0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,CM,,,,,
Esteban Saveljich,Rayo Vallecano,32,CB,1(1),2,0,0,1,0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,CB,,,,,
Pedro Ortiz,Sevilla,23,CDM,0(1),1,0,0,0,0,0.0,100.0,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,CDM,,,,,
Mario Hernández,Rayo Vallecano,25,RB,1(2),103,0,0,1,0,0.7,80.6,0.0,0,6.0,1.0,0.7,0.3,0.0,0.0,1.3,0.0,0,0.0,0.0,0.3,0.0,0.7,0.0,10.3,0.0,0.3,0.0,0.06,-0.06,0.05,2.0,0.03,RB,,,,,
Alberto del Moral,Villarreal,23,CM,0(1),4,0,0,0,0,0.0,0.0,0.0,0,5.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,CM,,,,,
Marezi,Almeria,20,FW,0(2),14,0,0,1,0,0.5,44.4,2.5,0,5.99,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.5,0.0,4.5,0.0,0.0,0.0,0.06,-0.06,0.38,1.0,0.06,FW,,,,,
Awer Mabil,Cadiz,28,"LAM, RAM, FW",1(4),163,0,0,0,0,0.6,72.7,0.2,0,5.99,0.4,0.0,0.0,0.0,0.2,0.4,0.2,0,0.2,0.4,0.6,0.0,0.2,1.4,8.8,0.2,0.2,0.0,0.3,-0.3,0.16,3.0,0.1,LAM, RAM, FW,,,
Antonio Gomis,Atletico Madrid,20,GK,0(1),5,0,0,0,0,0.0,0.0,0.0,0,5.98,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,,GK,,,,,
Tunde Akinsola,Real Valladolid,21,FW,0(1),10,0,0,0,0,0.0,100.0,0.0,0,5.98,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,,,,,,FW,,,,,
Mario Suárez,Rayo Vallecano,37,"CB, CM",1(2),11,0,0,0,1,0.0,66.7,0.0,0,5.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,CB, CM,,,,
Pol Lozano,Espanyol,24,CM,0(4),13,0,0,1,0,0.0,71.4,0.3,0,5.97,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.3,1.8,0.0,0.3,0.0,,,,,,CM,,,,,
Fer Niño,Villarreal,23,FW,0(3),19,0,0,0,0,0.3,100.0,0.0,0,5.96,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.7,1.7,0.0,0.0,0.0,0.11,-0.11,0.54,1.0,0.11,FW,,,,,
Alejandro Alfaro,Elche,21,CM,0(1),14,0,0,0,0,0.0,100.0,0.0,0,5.95,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,CM,,,,,
Javier Pastore,Elche,34,"CAM, LAM, RAM",0(1),4,0,0,0,0,0.0,85.7,0.0,0,5.94,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,1.0,0.0,,,,,,CAM, LAM, RAM,,,
Iván Romero,Sevilla,23,FW,0(1),10,0,0,1,0,0.0,33.3,1.0,0,5.92,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,,,,,,FW,,,,,
Roger Martínez,Espanyol,20,CM,0(1),6,0,0,0,0,1.0,100.0,0.0,0,5.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.03,-0.03,0.41,1.0,0.03,CM,,,,,
Carlos Álvarez,Sevilla,20,CM,0(1),9,0,0,1,0,0.0,100.0,0.0,0,5.89,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,,,,,,CM,,,,,
Pape Cheikh,Elche,26,CDM,1(2),36,0,0,1,1,0.0,73.7,0.0,0,5.88,0.0,0.0,1.0,0.0,0.0,0.3,0.0,0,0.0,0.0,0.0,0.0,0.3,0.0,6.3,0.0,0.0,0.0,,,,,,CDM,,,,,
Sekou Gassama,Real Valladolid,28,FW,0(1),34,0,0,0,0,2.0,77.8,2.0,0,5.85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.48,-0.48,1.27,2.0,0.24,FW,,,,,
Diego Hormigo,Sevilla,21,CB,1,46,0,0,1,0,0.0,60.0,1.0,0,5.84,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,,,,,,CB,,,,,
Tomás Alarcón,Cadiz,25,CDM,2(2),222,0,0,0,1,0.5,84.3,0.8,0,5.82,0.8,0.5,1.0,0.0,0.5,0.3,0.0,0,0.5,0.0,0.8,0.0,1.0,0.8,22.3,0.8,3.3,0.0,0.02,-0.02,0.01,2.0,0.01,CDM,,,,,
Álvaro Giménez,Cadiz,32,FW,0(1),16,0,0,0,0,0.0,100.0,0.0,0,5.82,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,,,,,,FW,,,,,
Joan García,Espanyol,22,GK,1,90,0,0,0,0,0.0,84.6,0.0,0,5.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,3.0,0.0,,,,,,GK,,,,,
Jorge Herrando,Osasuna,23,CB,1,27,0,0,0,1,0.0,60.0,3.0,0,5.65,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,,,,,,CB,,,,,
Diego López,Rayo Vallecano,42,GK,1(1),95,0,0,0,0,0.0,70.8,0.0,0,5.27,0.2,0.3,0.6,0.0,0.2,1.3,0.0,0,1.0,0.9,0.7,0.1,0.6,1.3,13.8,0.5,0.4,0.2,3.38,-0.38,0.68,12.0,0.28,GK,,,,,
