,Unnamed: 0,player_name,team_name,age,position,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MoM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Dribbles allowed,Blocks,OwnGoal,Key_pass_per_game,Dribble,Foul_given_game,Offside_given_per_game,Dispossessed_per_game,Unsuccessful touches,Average_per_pass,Crosses_per_game,Longpass_per_game,Through_ball_per_game,xG,xGDiff,xGPerNinety,totalShots,xGPerShot
390,281,Genki Haraguchi,Stuttgart,32, M(CLR),9(2),753,0,2,1,0,0.5,83.1,0.5,0,6.45,1.1,0.3,0.4,0,0.8,0.5,0.1,0,0.6,0.5,1.1,0,0.3,0.5,26.4,0.2,1.2,0,0.24,-0.24,0.04,6,0.04
391,281,Genki Haraguchi,Stuttgart,32, M(CLR),9(2),753,0,2,1,0,0.5,83.1,0.5,0,6.45,1.1,0.3,0.4,0,0.8,0.5,0.1,0,0.6,0.5,1.1,0,0.3,0.5,14.1,0,0.5,0,0.2,-0.2,0.02,5,0.04
392,281,Genki Haraguchi,Stuttgart,32, M(CLR),9(2),753,0,2,1,0,0.5,83.1,0.5,0,6.45,1.1,0.3,0.4,0,0.8,0.5,0.1,0,0.6,0.5,1.1,0,0.3,0.5,14.1,0,0.5,0,0.24,-0.24,0.04,6,0.04
393,282,Ibrahim Maza,Hertha Berlin,18, Forward,0(2),70,1,0,0,0,0.5,78.6,0.0,0,6.45,0.5,0,0.5,0,0.5,0.5,0,0,0,0,1,0,0,1,7,0,0,0,0.51,0.49,0.65,1,0.51
394,283,Josha Vagnoman,Stuttgart,23," D(LR),M(R)",16(7),1477,2,2,1,1,1.1,79.7,1.0,0,6.44,1.1,0.3,0.8,0.1,1,0.5,0.1,0,0.5,1,0.4,0.1,0.8,1.5,20.5,0.1,0.6,0,4.17,-2.17,0.25,25,0.17
395,284,Florian Neuhaus,Borussia M.Gladbach,27, M(C),16(7),1409,1,0,2,0,1.2,80.3,0.1,0,6.44,0.8,0.5,0.4,0,0.2,0.8,0.1,0,0.7,0.5,0.9,0.1,0.6,1,27.4,0.1,1,0.1,1.42,-0.42,0.09,28,0.05
396,285,Anthony Modeste,Borussia Dortmund,36, FW,7(12),807,2,1,4,0,1.2,59.5,1.7,0,6.44,0.2,0.1,0.7,0,1.1,0.2,0,0,0.4,0,0.4,0.3,0.5,0.9,6.4,0.1,0,0,4.31,-2.31,0.48,23,0.19
397,286,Sardar Azmoun,Leverkusen,29," AM(C),FW",8(15),917,4,1,1,0,1.2,66.0,1.0,0,6.44,0.3,0.1,0.7,0,0.6,0.3,0,0,0.6,0.3,0,0.3,0.4,1,10.6,0,0.5,0.1,3.78,0.22,0.37,28,0.14
398,287,Kevin Trapp,Eintracht Frankfurt,33, GK,33,2970,0,0,3,0,0.0,65.0,0.2,0,6.44,0,0,0,0,0.6,0.1,0,0,0,0,0.1,0,0,0,22.9,0,3.3,0,,,,,
399,288,Kiliann Sildillia,Freiburg,21," D(CR),M(R)",23(4),1977,0,2,2,1,0.4,74.1,1.6,0,6.43,1.2,0.8,1.4,0.2,1.6,0.4,0.3,0,0.4,0.4,0.2,0.1,0.6,0.8,32.9,0.2,1.2,0,0.92,-0.92,0.04,10,0.09
400,289,Kevin Vogt,Hoffenheim,32," D(CR),M(C)",22,1781,0,0,8,0,0.0,86.3,0.5,0,6.43,0.7,1.2,1,0.8,3,0.6,0.5,0,0.2,0.1,0.5,0,0.1,0.5,54.2,0.1,4.7,0,,,,,
401,290,Michael Frey,Schalke,29, FW,10(5),875,0,3,2,0,1.8,57.5,2.9,0,6.43,0.9,0.1,2,0,0.1,0.6,0,0,0.7,0.3,0.7,0.5,0.8,2.7,14.1,0.3,0.1,0,1.75,-1.75,0.18,27,0.06
402,291,Henning Matriciani,Schalke,24, D(CLR),22,1868,0,0,1,0,0.1,75.2,1.5,0,6.42,2,1,0.9,0.7,2.2,1.5,0.5,0,0.1,0.3,0.5,0,0.5,0.8,32.1,0.2,1.9,0,0.15,-0.15,0.01,3,0.05
403,292,Florian Niederlechner,Hertha Berlin,33," AM(CR),FW",11(5),787,1,0,2,0,1.3,66.9,1.1,0,6.42,0.7,0.1,0.9,0,0.6,0.2,0.1,0,0.4,0.4,0.9,0.6,0.8,1.1,13.7,0,0.1,0,3.05,0.95,0.3,28,0.11
404,292,Florian Niederlechner,Hertha Berlin,33," AM(CR),FW",11(5),787,1,0,2,0,1.3,66.9,1.1,0,6.42,0.7,0.1,0.9,0,0.6,0.2,0.1,0,0.4,0.4,0.9,0.6,0.8,1.1,13.7,0,0.1,0,2.68,-1.68,0.31,21,0.13
405,292,Florian Niederlechner,Hertha Berlin,33," AM(CR),FW",11(5),787,1,0,2,0,1.3,66.9,1.1,0,6.42,0.7,0.1,0.9,0,0.6,0.2,0.1,0,0.4,0.4,0.9,0.6,0.8,1.1,8.9,0,0.4,0,3.05,0.95,0.3,28,0.11
406,292,Florian Niederlechner,Hertha Berlin,33," AM(CR),FW",11(5),787,1,0,2,0,1.3,66.9,1.1,0,6.42,0.7,0.1,0.9,0,0.6,0.2,0.1,0,0.4,0.4,0.9,0.6,0.8,1.1,8.9,0,0.4,0,2.68,-1.68,0.31,21,0.13
407,292,Florian Niederlechner,Hertha Berlin,33," AM(CR),FW",11(5),787,1,0,2,0,1.3,66.9,1.1,0,6.42,0.7,0.1,0.9,0,0.6,0.2,0.1,0,0.3,0.7,1,0.6,0.4,0.7,13.7,0,0.1,0,3.05,0.95,0.3,28,0.11
408,292,Florian Niederlechner,Hertha Berlin,33," AM(CR),FW",11(5),787,1,0,2,0,1.3,66.9,1.1,0,6.42,0.7,0.1,0.9,0,0.6,0.2,0.1,0,0.3,0.7,1,0.6,0.4,0.7,13.7,0,0.1,0,2.68,-1.68,0.31,21,0.13
409,292,Florian Niederlechner,Hertha Berlin,33," AM(CR),FW",11(5),787,1,0,2,0,1.3,66.9,1.1,0,6.42,0.7,0.1,0.9,0,0.6,0.2,0.1,0,0.3,0.7,1,0.6,0.4,0.7,8.9,0,0.4,0,3.05,0.95,0.3,28,0.11
410,292,Florian Niederlechner,Hertha Berlin,33," AM(CR),FW",11(5),787,1,0,2,0,1.3,66.9,1.1,0,6.42,0.7,0.1,0.9,0,0.6,0.2,0.1,0,0.3,0.7,1,0.6,0.4,0.7,8.9,0,0.4,0,2.68,-1.68,0.31,21,0.13
411,292,Florian Niederlechner,Hertha Berlin,33," AM(CR),FW",11(5),787,1,0,2,0,1.3,66.9,1.1,0,6.42,0.6,0.2,0.5,0,0.6,0.4,0,0,0.4,0.4,0.9,0.6,0.8,1.1,13.7,0,0.1,0,3.05,0.95,0.3,28,0.11
412,292,Florian Niederlechner,Hertha Berlin,33," AM(CR),FW",11(5),787,1,0,2,0,1.3,66.9,1.1,0,6.42,0.6,0.2,0.5,0,0.6,0.4,0,0,0.4,0.4,0.9,0.6,0.8,1.1,13.7,0,0.1,0,2.68,-1.68,0.31,21,0.13
413,292,Florian Niederlechner,Hertha Berlin,33," AM(CR),FW",11(5),787,1,0,2,0,1.3,66.9,1.1,0,6.42,0.6,0.2,0.5,0,0.6,0.4,0,0,0.4,0.4,0.9,0.6,0.8,1.1,8.9,0,0.4,0,3.05,0.95,0.3,28,0.11
414,292,Florian Niederlechner,Hertha Berlin,33," AM(CR),FW",11(5),787,1,0,2,0,1.3,66.9,1.1,0,6.42,0.6,0.2,0.5,0,0.6,0.4,0,0,0.4,0.4,0.9,0.6,0.8,1.1,8.9,0,0.4,0,2.68,-1.68,0.31,21,0.13
415,292,Florian Niederlechner,Hertha Berlin,33," AM(CR),FW",11(5),787,1,0,2,0,1.3,66.9,1.1,0,6.42,0.6,0.2,0.5,0,0.6,0.4,0,0,0.3,0.7,1,0.6,0.4,0.7,13.7,0,0.1,0,3.05,0.95,0.3,28,0.11
416,292,Florian Niederlechner,Hertha Berlin,33," AM(CR),FW",11(5),787,1,0,2,0,1.3,66.9,1.1,0,6.42,0.6,0.2,0.5,0,0.6,0.4,0,0,0.3,0.7,1,0.6,0.4,0.7,13.7,0,0.1,0,2.68,-1.68,0.31,21,0.13
417,292,Florian Niederlechner,Hertha Berlin,33," AM(CR),FW",11(5),787,1,0,2,0,1.3,66.9,1.1,0,6.42,0.6,0.2,0.5,0,0.6,0.4,0,0,0.3,0.7,1,0.6,0.4,0.7,8.9,0,0.4,0,3.05,0.95,0.3,28,0.11
418,292,Florian Niederlechner,Hertha Berlin,33," AM(CR),FW",11(5),787,1,0,2,0,1.3,66.9,1.1,0,6.42,0.6,0.2,0.5,0,0.6,0.4,0,0,0.3,0.7,1,0.6,0.4,0.7,8.9,0,0.4,0,2.68,-1.68,0.31,21,0.13
419,293,Wilfried Kanga,Hertha Berlin,26, FW,15(8),1421,2,0,3,0,1.1,62.8,2.3,0,6.42,0.2,0.1,0.8,0,0.5,0.1,0.1,0,0.9,0.3,0.5,0.5,0.8,1.7,10.5,0.1,0.1,0,4.27,-2.27,0.27,25,0.17
420,294,Enzo Millot,Stuttgart,21, M(C),9(14),885,0,1,3,0,0.7,82.2,0.3,1,6.42,1,0.5,0.7,0,0.3,0.3,0.1,0,0.5,0.9,0.8,0,0.6,0.8,15.9,0.2,0.1,0,1.5,-1.5,0.15,17,0.09
421,295,Takuma Asano,Bochum,29," AM(CLR),FW",21(4),1730,3,2,1,0,2.1,72.9,0.8,0,6.42,0.6,0.3,0.4,0,0.3,0.4,0,0,0.9,0.5,1,0.3,1.2,2.5,12.4,0.4,0.1,0,5.62,-2.62,0.29,53,0.11
422,296,Iago,Augsburg,27," D(L),M(L)",19(3),1605,0,2,4,1,0.4,64.3,0.6,0,6.42,1.5,0.8,0.6,0.4,2.2,0.8,0.2,0,0.5,0.7,0.6,0,0.5,1.2,21.9,0.5,1.4,0,0.51,-0.51,0.03,9,0.06
423,297,Pascal Klemens,Hertha Berlin,19, DMC,1,90,0,0,0,0,0.0,84.8,1.0,0,6.42,0,1,0,2,3,1,0,0,0,0,0,0,0,0,33,0,3,0,,,,,
424,298,Nadiem Amiri,Leverkusen,27, M(CLR),9(16),970,4,1,6,0,1.0,85.3,0.0,0,6.42,0.6,0.2,0.6,0,0.2,0.4,0,0,0.6,0.7,1,0.2,0.4,0.6,19.4,0.3,1,0.1,2.16,1.84,0.2,24,0.09
425,299,Callum Hudson-Odoi,Leverkusen,23, M(CLR),7(7),609,0,1,0,0,0.3,86.9,0.0,0,6.42,0.4,0.1,0.1,0,0.3,0,0,0,0.9,0.9,1.4,0.1,1,0.5,16.4,0.3,1.1,0.1,0.16,-0.16,0.02,4,0.04
426,300,Jere Uronen,Schalke,29," D(L),M(L)",9(2),681,0,0,2,0,0.4,73.6,1.5,0,6.42,1.3,0.7,0.5,0,1.1,0.4,0.2,0,0.8,0.1,1.2,0,0.3,1.1,24.5,1.2,1.3,0,0.06,-0.06,0.01,4,0.01
427,301,Carlos Gruezo,Augsburg,29, DMC,12(1),965,0,0,5,0,0.2,72.9,0.7,0,6.42,1.6,0.8,0.9,0,1,0.5,0.3,0,0.5,0.4,0.7,0,0.2,0.5,21,0,2.3,0.1,0.03,-0.03,0,2,0.01
428,302,Marcus Ingvartsen,Mainz,28," AM(CR),FW",16(12),1318,10,0,2,0,1.3,67.2,1.1,0,6.42,0.1,0.1,1.2,0,0.4,0.3,0,0,0.2,0.4,0.8,0.3,0.7,1.9,12.2,0,0.1,0,9.18,0.82,0.63,36,0.25
429,303,Charles Aránguiz,Leverkusen,35, M(C),4(6),493,1,0,1,0,0.5,83.2,0.2,0,6.41,1.7,0.7,0.7,0,0.4,0.8,0,0,0.3,0.4,1,0,0.2,0.8,29.7,0,1,0,0.29,0.71,0.05,5,0.06
430,304,Genki Haraguchi,Union Berlin,32, M(CLR),6(5),499,0,0,0,0,0.5,76.8,0.7,0,6.41,1.5,0.7,0.4,0,0.5,1.1,0.2,1,0.7,0.8,1.5,0,0.5,1.4,26.4,0.2,1.2,0,0.2,-0.2,0.02,5,0.04
431,304,Genki Haraguchi,Union Berlin,32, M(CLR),6(5),499,0,0,0,0,0.5,76.8,0.7,0,6.41,1.5,0.7,0.4,0,0.5,1.1,0.2,1,0.7,0.8,1.5,0,0.5,1.4,26.4,0.2,1.2,0,0.24,-0.24,0.04,6,0.04
432,304,Genki Haraguchi,Union Berlin,32, M(CLR),6(5),499,0,0,0,0,0.5,76.8,0.7,0,6.41,1.5,0.7,0.4,0,0.5,1.1,0.2,1,0.7,0.8,1.5,0,0.5,1.4,14.1,0,0.5,0,0.2,-0.2,0.02,5,0.04
433,304,Genki Haraguchi,Union Berlin,32, M(CLR),6(5),499,0,0,0,0,0.5,76.8,0.7,0,6.41,1.5,0.7,0.4,0,0.5,1.1,0.2,1,0.7,0.8,1.5,0,0.5,1.4,14.1,0,0.5,0,0.24,-0.24,0.04,6,0.04
434,304,Genki Haraguchi,Union Berlin,32, M(CLR),6(5),499,0,0,0,0,0.5,76.8,0.7,0,6.41,1.5,0.7,0.4,0,0.5,1.1,0.2,1,0.6,0.5,1.1,0,0.3,0.5,26.4,0.2,1.2,0,0.2,-0.2,0.02,5,0.04
435,304,Genki Haraguchi,Union Berlin,32, M(CLR),6(5),499,0,0,0,0,0.5,76.8,0.7,0,6.41,1.5,0.7,0.4,0,0.5,1.1,0.2,1,0.6,0.5,1.1,0,0.3,0.5,26.4,0.2,1.2,0,0.24,-0.24,0.04,6,0.04
436,304,Genki Haraguchi,Union Berlin,32, M(CLR),6(5),499,0,0,0,0,0.5,76.8,0.7,0,6.41,1.5,0.7,0.4,0,0.5,1.1,0.2,1,0.6,0.5,1.1,0,0.3,0.5,14.1,0,0.5,0,0.2,-0.2,0.02,5,0.04
437,304,Genki Haraguchi,Union Berlin,32, M(CLR),6(5),499,0,0,0,0,0.5,76.8,0.7,0,6.41,1.5,0.7,0.4,0,0.5,1.1,0.2,1,0.6,0.5,1.1,0,0.3,0.5,14.1,0,0.5,0,0.24,-0.24,0.04,6,0.04
438,304,Genki Haraguchi,Union Berlin,32, M(CLR),6(5),499,0,0,0,0,0.5,76.8,0.7,0,6.41,1.1,0.3,0.4,0,0.8,0.5,0.1,0,0.7,0.8,1.5,0,0.5,1.4,26.4,0.2,1.2,0,0.2,-0.2,0.02,5,0.04
439,304,Genki Haraguchi,Union Berlin,32, M(CLR),6(5),499,0,0,0,0,0.5,76.8,0.7,0,6.41,1.1,0.3,0.4,0,0.8,0.5,0.1,0,0.7,0.8,1.5,0,0.5,1.4,26.4,0.2,1.2,0,0.24,-0.24,0.04,6,0.04
440,304,Genki Haraguchi,Union Berlin,32, M(CLR),6(5),499,0,0,0,0,0.5,76.8,0.7,0,6.41,1.1,0.3,0.4,0,0.8,0.5,0.1,0,0.7,0.8,1.5,0,0.5,1.4,14.1,0,0.5,0,0.2,-0.2,0.02,5,0.04
441,304,Genki Haraguchi,Union Berlin,32, M(CLR),6(5),499,0,0,0,0,0.5,76.8,0.7,0,6.41,1.1,0.3,0.4,0,0.8,0.5,0.1,0,0.7,0.8,1.5,0,0.5,1.4,14.1,0,0.5,0,0.24,-0.24,0.04,6,0.04
442,304,Genki Haraguchi,Union Berlin,32, M(CLR),6(5),499,0,0,0,0,0.5,76.8,0.7,0,6.41,1.1,0.3,0.4,0,0.8,0.5,0.1,0,0.6,0.5,1.1,0,0.3,0.5,26.4,0.2,1.2,0,0.2,-0.2,0.02,5,0.04
443,304,Genki Haraguchi,Union Berlin,32, M(CLR),6(5),499,0,0,0,0,0.5,76.8,0.7,0,6.41,1.1,0.3,0.4,0,0.8,0.5,0.1,0,0.6,0.5,1.1,0,0.3,0.5,26.4,0.2,1.2,0,0.24,-0.24,0.04,6,0.04
444,304,Genki Haraguchi,Union Berlin,32, M(CLR),6(5),499,0,0,0,0,0.5,76.8,0.7,0,6.41,1.1,0.3,0.4,0,0.8,0.5,0.1,0,0.6,0.5,1.1,0,0.3,0.5,14.1,0,0.5,0,0.2,-0.2,0.02,5,0.04
445,304,Genki Haraguchi,Union Berlin,32, M(CLR),6(5),499,0,0,0,0,0.5,76.8,0.7,0,6.41,1.1,0.3,0.4,0,0.8,0.5,0.1,0,0.6,0.5,1.1,0,0.3,0.5,14.1,0,0.5,0,0.24,-0.24,0.04,6,0.04
446,305,Yussuf Poulsen,RBL,29," AM(CR),FW",3(16),400,2,1,1,0,0.7,55.1,1.4,0,6.41,0.3,0,0.5,0,0.3,0.2,0.1,0,0.4,0.3,0.5,0.1,0.5,1.4,6.2,0.1,0.1,0.1,1.54,0.46,0.35,13,0.12
447,306,Mads Pedersen,Augsburg,27," D(L),M(CL)",20(8),1840,0,0,6,0,0.3,73.8,0.3,0,6.41,1.6,0.7,0.8,0.2,1.2,0.4,0.3,0,0.5,0.6,0.8,0,0.5,1.2,17.3,0.3,0.9,0,0.4,-0.4,0.02,9,0.04
448,307,Dominick Drexler,Schalke,33, AM(CLR),16(11),1370,4,3,3,1,0.6,69.2,0.8,1,6.41,0.9,0.3,1,0,0.4,0.5,0.1,0,0.7,0.4,0.9,0.1,0.7,0.8,16.1,0.4,0.6,0,2.64,1.36,0.17,16,0.17
449,308,Alexander Hack,Mainz,30, D(C),14(5),1134,0,0,2,1,0.2,74.0,1.7,0,6.41,1.6,1.3,1.3,0.3,2.2,0.7,0.3,0,0.2,0.1,0.6,0.1,0.1,0.2,30.4,0.1,3.6,0,0.12,-0.12,0.01,3,0.04
450,309,Paul Seguin,Union Berlin,29," D(R),DMC",4(16),677,1,3,4,0,0.8,70.3,0.7,0,6.41,0.9,0.3,0.7,0,0.4,0.5,0,0,0.5,0.4,0.2,0,0.3,0.4,15.3,0.4,0.6,0.2,0.97,0.03,0.13,15,0.06
451,310,Tobias Mohr,Schalke,28," D(L),M(CL)",8(10),835,0,3,0,0,0.7,67.4,0.5,0,6.41,0.4,0.4,0.3,0.1,0.9,0.3,0.3,0,1.1,0.2,0.2,0,0.4,0.4,18.9,1.1,2,0.1,0.64,-0.64,0.07,12,0.05
452,311,Éder Balanta,Schalke,31," D(C),DMC",3(3),239,0,0,3,0,0.2,72.4,0.7,0,6.41,0.8,0.5,0.8,0,0.5,0.7,0,0,0.7,0.5,0,0,0.3,0.2,14.5,0.2,0.8,0,0.09,-0.09,0.03,1,0.09
453,312,Kevin Kampl,RBL,33, M(CLR),16(14),1371,2,2,8,0,0.2,88.6,0.2,0,6.41,0.7,0.7,0.7,0,0.4,0.7,0.3,0,0.4,0.3,0.2,0,0.3,0.6,29.7,0,1.1,0.1,1.28,0.72,0.08,7,0.18
454,313,Nikola Soldo,FC Koln,23, D(C),6(1),592,0,0,1,0,0.9,78.4,1.0,0,6.41,2.1,1,0.7,0.4,3.9,0.6,0.9,0,0.1,0,0.3,0,0,0.1,49,0,3,0,0.72,-0.72,0.11,6,0.12
455,314,Elvis Rexhbeçaj,Augsburg,26, M(C),30(1),2536,0,0,6,0,0.5,69.8,1.2,0,6.39,1.6,0.5,0.9,0.1,1,1,0.4,1,0.4,0.2,1.6,0,0.4,1.1,28.6,0,1,0,0.34,-0.34,0.01,16,0.02
456,315,Filip Uremovic,Hertha Berlin,27, D(CR),21(1),1733,0,0,6,1,0.4,79.4,2.5,1,6.39,1.7,1.6,1.2,0.6,3.9,0.4,0.6,0,0.2,0.1,0.5,0,0.2,0.5,28.7,0,0.9,0,1.03,-1.03,0.05,9,0.11
457,316,Oliver Christensen,Hertha Berlin,25, GK,33,2970,0,0,2,0,0.0,58.8,0.2,1,6.39,0,0,0,0,0.8,0.1,0,0,0,0,0.2,0,0,0,31.7,0,7.2,0,,,,,
458,317,Danny da Costa,Mainz,30," D(R),M(R)",14(9),1238,0,2,0,0,0.3,64.3,0.8,0,6.39,0.9,0.4,0.3,0.1,0.9,0.3,0.1,0,0.5,0.5,0.1,0.2,0.5,1.1,17.8,0.3,0.6,0,0.74,-0.74,0.05,7,0.11
459,318,Marvin Friedrich,Borussia M.Gladbach,28, D(C),13(10),1244,1,0,2,0,0.4,86.4,1.8,0,6.39,0.7,0.5,0.1,0.3,2.2,0.1,0.3,0,0.2,0.1,0.1,0,0.1,0.3,41.6,0,1.6,0,0.98,0.02,0.07,9,0.11
460,319,Makoto Hasebe,Eintracht Frankfurt,40," D(CR),M(CR)",15(3),1309,0,0,1,0,0.0,88.0,0.8,0,6.39,1,0.9,0.4,0.3,2.5,0.8,0.5,0,0.1,0,0.8,0,0.1,0.2,55.7,0,3.4,0.1,,,,,
461,320,Kristian Pedersen,FC Koln,29," D(CL),M(L)",3(3),274,0,0,1,0,0.2,73.9,1.7,0,6.38,0.8,1,0.8,0,2.7,0.3,0,0,0.3,0.3,0.2,0,0.2,0.2,22.3,0,0.7,0,0.4,-0.4,0.13,1,0.4
462,321,Mitchel Bakker,Leverkusen,23," D(L),M(L)",19(9),1657,3,2,4,1,0.6,78.3,0.4,0,6.38,0.6,0.5,0.6,0.1,0.6,0.3,0.1,0,0.6,0.4,0.5,0.1,0.5,0.8,27.8,0.1,1.1,0,1.42,1.58,0.08,17,0.08
463,322,Hugo Novoa,RBL,21, Forward,2(5),182,1,0,0,0,0.4,74.7,0.4,0,6.38,1.1,0.1,0.9,0,0,0.4,0,0,0.3,0.7,0.3,0.6,1,0.1,11.3,0,0.4,0,0.5,0.5,0.24,3,0.17
464,323,András Schäfer,Union Berlin,25, M(C),10(6),864,0,0,0,0,0.4,76.6,0.7,0,6.38,1.3,0.3,0.9,0,0.6,0.5,0.1,0,0.2,0.6,0.9,0.1,0.8,1.3,16.6,0.1,0.2,0.1,0.31,-0.31,0.03,7,0.04
465,324,Stanley Nsoki,Hoffenheim,25, D(CL),14(5),1288,1,0,2,1,0.3,81.8,1.2,0,6.38,1.2,1.3,0.7,0.4,1.7,0.5,0.3,0,0.2,0.6,0.4,0,0.2,0.7,41,0,2.1,0,0.63,0.37,0.04,6,0.1
466,325,Kevin Paredes,Wolfsburg,20, M(L),1(21),515,1,3,2,0,0.2,79.9,0.1,0,6.38,0.6,0.3,0.2,0,0.4,0.1,0,0,0.6,0.2,0.8,0.1,0.2,0.4,7.9,0.3,0.3,0,0.17,0.83,0.03,4,0.04
467,326,Alex Král,Schalke,25, DMC,26(3),2357,0,0,3,0,1.1,71.2,1.7,0,6.38,1.2,0.6,0.7,0,1.8,0.7,0.2,1,0.4,0.8,0.6,0.1,0.7,1,28,0.2,1.3,0,1.6,-1.6,0.06,32,0.05
468,327,Angelo Stiller,Hoffenheim,23, DMC,7(14),700,1,1,1,0,0.3,78.1,0.8,0,6.37,1.2,0.5,0.5,0,0.6,0.2,0.1,0,0.1,0.1,0.1,0,0.5,0.7,16.8,0,0.8,0,0.35,0.65,0.04,7,0.05
469,328,Robert Gumny,Augsburg,25, D(CLR),23(6),2021,1,2,5,1,0.3,66.7,1.6,0,6.37,1.2,0.9,1.1,0.2,2,0.6,0.2,0,0.3,0.2,0.6,0,0.4,0.6,20.7,0.1,1.2,0,0.39,0.61,0.02,9,0.04
470,329,Nikolas Nartey,Stuttgart,24," DMC,M(L)",5(4),472,0,0,1,0,0.4,81.4,1.0,0,6.37,1.2,0.4,0.6,0.1,0.9,0.4,0,0,0.4,0.4,0.8,0.1,1,0.4,26.3,0.1,0.9,0,0.38,-0.38,0.07,4,0.1
471,330,Yann Sommer,Bayern,35, GK,19,1710,0,0,1,0,0.0,85.3,0.3,0,6.37,0.1,0,0,0,1.3,0,0,0,0,0,0,0,0,0,55.5,0,6.9,0,,,,,
472,330,Yann Sommer,Bayern,35, GK,19,1710,0,0,1,0,0.0,85.3,0.3,0,6.37,0.1,0,0,0,1.3,0,0,0,0,0,0,0,0,0,35.1,0,4.3,0,,,,,
473,330,Yann Sommer,Bayern,35, GK,19,1710,0,0,1,0,0.0,85.3,0.3,0,6.37,0.1,0,0,0,1.3,0,0,0,0,0.1,0.1,0,0.1,0,55.5,0,6.9,0,,,,,
474,330,Yann Sommer,Bayern,35, GK,19,1710,0,0,1,0,0.0,85.3,0.3,0,6.37,0.1,0,0,0,1.3,0,0,0,0,0.1,0.1,0,0.1,0,35.1,0,4.3,0,,,,,
475,330,Yann Sommer,Bayern,35, GK,19,1710,0,0,1,0,0.0,85.3,0.3,0,6.37,0,0.1,0.1,0,0.6,0,0,0,0,0,0,0,0,0,55.5,0,6.9,0,,,,,
476,330,Yann Sommer,Bayern,35, GK,19,1710,0,0,1,0,0.0,85.3,0.3,0,6.37,0,0.1,0.1,0,0.6,0,0,0,0,0,0,0,0,0,35.1,0,4.3,0,,,,,
477,330,Yann Sommer,Bayern,35, GK,19,1710,0,0,1,0,0.0,85.3,0.3,0,6.37,0,0.1,0.1,0,0.6,0,0,0,0,0.1,0.1,0,0.1,0,55.5,0,6.9,0,,,,,
478,330,Yann Sommer,Bayern,35, GK,19,1710,0,0,1,0,0.0,85.3,0.3,0,6.37,0,0.1,0.1,0,0.6,0,0,0,0,0.1,0.1,0,0.1,0,35.1,0,4.3,0,,,,,
479,331,Romano Schmid,Werder Bremen,24," AM(CLR),FW",15(12),1521,1,3,3,0,0.7,76.8,0.7,0,6.37,0.9,0.3,0.6,0.1,0.4,0.4,0.1,0,0.8,0.6,0.9,0.1,0.9,1.7,26.3,0.1,1,0.1,1.43,-0.43,0.08,18,0.08
480,332,Manuel Gulde,Freiburg,33, D(C),8(7),641,1,0,2,0,0.1,83.2,1.5,0,6.37,0.9,1.3,0.6,0.3,1.6,0.1,0.1,0,0.1,0,0.1,0,0.1,0.3,27,0.2,1.5,0,0.55,0.45,0.08,2,0.27
481,333,Florian Flick,Schalke,24, DMC,5(3),511,0,0,1,0,0.3,70.9,2.0,0,6.37,1.5,0.5,0.8,0,2.3,1.3,0.4,0,0.1,0.1,0.5,0,0.3,0.4,22.8,0,1.1,0,0.08,-0.08,0.01,2,0.04
482,334,Niklas Dorsch,Augsburg,26, DMC,5(6),478,0,0,1,0,0.0,76.4,0.5,0,6.36,1.9,0.5,0.9,0,0.8,0.6,0.3,0,0.1,0.5,0.5,0,0.5,0.1,16.5,0.1,0.6,0.1,,,,,
483,335,Pascal Stenzel,Stuttgart,28," D(CR),M(R)",3(9),327,0,1,0,0,0.2,80.4,0.1,0,6.36,1,0.4,0.3,0.1,0.5,0.3,0.2,0,0.7,0,0.2,0,0,0.4,14,0.7,2.1,0,0.04,-0.04,0.01,2,0.02
484,336,Mathys Tel,Bayern,19, Forward,1(21),399,5,0,2,0,0.9,80.4,0.4,0,6.36,0.1,0,0.4,0,0.1,0,0,0,0.3,0.5,0.3,0.2,0.5,1.1,7,0.1,0,0,2.87,2.13,0.65,19,0.15
485,337,Luca Netz,Borussia M.Gladbach,20," D(L),M(L)",7(13),700,1,3,0,0,0.2,79.5,0.4,0,6.35,1.3,0.3,0.3,0.2,1.2,0.7,0.1,0,0.3,0.5,0.1,0.1,0.3,0.7,14.7,0.1,0.3,0,0.99,0.01,0.13,4,0.25
486,338,Alexander Schwolow,Schalke,31, GK,22(1),2034,0,0,1,0,0.0,63.3,0.2,0,6.35,0,0,0,0,0.4,0.1,0,0,0,0,0.2,0,0,0,33.5,0,9.3,0,0.07,-0.07,0,1,0.07
487,339,Sebastian Polter,Schalke,33," AM(R),FW",5(14),619,2,3,3,0,0.6,54.2,2.1,0,6.35,0.2,0.1,1.2,0,0.3,0.2,0,0,0.5,0.1,0.6,0.2,0.6,1.4,8.1,0.1,0.1,0,2.23,-0.23,0.32,12,0.19
488,340,Tolga Cigerci,Hertha Berlin,32, M(CLR),10(1),681,0,1,2,0,0.8,81.2,0.9,0,6.35,1.5,0.7,1.2,0,0.5,0.5,0.2,0,0.5,0.5,0.3,0,0.5,0.9,35.8,0.5,1,0,0.17,-0.17,0.02,9,0.02
