player_name,team_name,TotalTackles,DribbledPast,TotalAttemptedTackles,Total_Interception,Fouled,Fouls,Yellow,Red,CaughtOffside,Total_Clearances,ShotsBlocked,CrossesBlocked,PassesBlocked,Total_Saves,SixYardBox_Saves,PenaltyArea_Saves,OutOfBox_Saves,Total_Shots,OutOfBox_Shots,SixYardBox_Shots,PenaltyArea_Shots,Total_Goals,SixYardBox_Goals,PenaltyArea_Goals,OutOfBox_Goals,Unsuccessful,Successful,Total Dribbles,UnsuccessfulTouches,Dispossessed,Total_Aerial,Won,Lost,Total_Passes,AccLB,InAccLB,AccSP,InAccSP,Total_Key passes,Long,Short,Cross,Corner,Throughball,Freekick,Throwin,Other,Total_Assists
Álvaro Aguado,Real Valladolid,0.8,0.3,1.1,0.4,1.0,0.4,0.1,0.0,0.0,0.4,0.1,0.1,0.4,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.5,0.4,0.9,0.7,0.3,0.9,0.4,0.5,31.6,3.4,1.2,23.5,3.4,1.0,0.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.1
Unai García,Osasuna,1.1,0.2,1.3,0.9,0.2,1.0,0.3,0.0,0.0,2.7,0.7,0.1,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.2,0.4,0.2,0.2,3.2,1.8,1.4,37.7,3.4,4.1,26.7,3.4,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Óscar Mingueza,Celta Vigo,1.8,0.3,2.1,0.6,0.4,0.9,0.1,0.0,0.0,1.0,0.2,0.2,0.3,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.7,0.7,1.3,0.9,0.5,0.8,0.4,0.4,35.6,2.0,2.1,27.7,3.8,0.5,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jesús Navas,Sevilla,0.6,0.3,0.9,0.7,1.0,0.2,0.2,0.0,0.2,1.3,0.2,0.3,0.3,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.3,0.7,0.5,0.3,1.3,0.5,0.9,31.7,2.1,2.2,23.7,3.8,0.8,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paul Akouokou,Real Betis,1.3,0.6,1.9,1.0,0.3,0.6,0.3,0.0,0.0,1.3,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.4,0.4,0.0,1.1,0.5,0.6,14.2,0.8,0.3,12.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nacho Vidal,Osasuna,1.4,0.8,2.1,1.0,0.9,1.4,0.2,0.0,0.0,1.4,0.2,0.3,0.7,0.0,0.0,0.0,0.0,0.5,0.2,0.0,0.3,0.0,0.0,0.0,0.0,0.7,0.7,1.4,0.9,0.7,2.1,1.5,0.7,22.8,1.1,1.8,16.2,3.7,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yangel Herrera,Girona,1.3,0.5,1.8,0.2,1.1,1.7,0.2,0.0,0.1,0.6,0.1,0.0,0.7,0.0,0.0,0.0,0.0,1.2,0.5,0.1,0.7,0.1,0.0,0.1,0.1,0.6,0.6,1.2,1.3,1.1,2.5,0.9,1.6,19.7,0.7,0.7,15.7,2.8,0.6,0.1,0.5,0.0,0.0,0.1,0.0,0.0,0.1,0.1
Javi Hernández,Girona,0.8,0.3,1.2,0.3,0.8,0.4,0.1,0.0,0.0,1.4,0.2,0.1,0.2,0.0,0.0,0.0,0.0,0.6,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.2,0.4,0.6,0.3,0.3,0.8,0.4,0.4,26.0,0.8,0.9,20.5,3.8,0.3,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1
Fernando Calero,Espanyol,1.7,0.5,2.2,0.5,0.3,0.8,0.2,0.0,0.0,1.9,0.5,0.0,0.7,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.4,0.2,2.4,1.3,1.1,26.6,1.9,2.4,19.9,2.5,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luca Koleosho,Espanyol,0.5,0.3,0.8,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.3,0.0,0.3,0.0,1.0,1.0,2.0,1.5,0.0,0.0,0.0,0.0,6.3,0.0,0.3,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karim Rekik,Sevilla,0.7,0.1,0.8,0.6,0.3,1.3,0.1,0.0,0.0,1.4,0.3,0.1,0.4,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.4,0.1,0.0,0.1,0.0,0.2,0.2,0.4,0.4,0.3,2.1,1.4,0.7,42.4,1.3,1.4,37.8,2.0,0.3,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.1
Raúl de Tomás,Rayo Vallecano,0.2,0.2,0.4,0.0,1.2,1.1,0.1,0.0,1.1,0.3,0.0,0.0,0.2,0.0,0.0,0.0,0.0,2.3,0.9,0.0,1.3,0.2,0.0,0.2,0.0,0.6,0.9,1.5,1.5,1.0,1.7,0.6,1.1,7.7,0.5,0.5,5.4,1.3,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haris Seferovic,Celta Vigo,0.3,0.3,0.6,0.1,0.4,0.2,0.2,0.0,0.8,0.3,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.7,0.0,0.1,0.6,0.2,0.0,0.2,0.0,0.4,0.4,0.9,0.8,0.4,2.1,1.1,1.1,10.8,0.3,0.2,7.0,3.3,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.1
Fali,Cadiz,1.1,0.4,1.5,0.5,0.7,0.6,0.2,0.0,0.0,2.7,0.6,0.1,0.4,0.0,0.0,0.0,0.0,0.4,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,0.0,2.1,1.1,1.0,23.6,3.2,2.8,15.0,2.6,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stole Dimitrievski,Rayo Vallecano,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.8,0.0,0.0,0.1,2.5,0.1,1.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,24.8,4.3,11.2,9.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lisandro Magallán,Elche,1.4,0.1,1.5,0.9,0.4,1.1,0.0,0.1,0.0,2.1,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.0,2.6,1.2,1.4,27.6,2.1,2.0,21.0,2.6,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kiko Femenía,Villarreal,0.9,0.3,1.2,1.0,0.4,0.3,0.0,0.0,0.0,1.1,0.3,0.1,0.5,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.4,0.3,0.6,0.4,0.5,0.8,0.5,0.3,32.4,0.8,1.0,28.2,2.5,0.5,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jon Moncayola,Osasuna,1.5,1.2,2.7,0.5,0.5,0.9,0.2,0.0,0.1,0.8,0.1,0.1,0.9,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.7,0.3,0.9,0.5,0.4,35.5,3.3,2.3,25.6,4.2,0.7,0.2,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.1
Rubén García,Osasuna,0.7,0.6,1.3,0.4,0.6,0.5,0.1,0.0,0.0,0.3,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.7,0.3,0.1,0.3,0.1,0.0,0.0,0.0,0.3,0.2,0.6,0.9,0.3,1.6,0.4,1.2,16.6,1.0,0.6,12.3,2.8,0.9,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1
Dani Carvajal,Real Madrid,1.2,0.6,1.8,0.6,0.6,0.8,0.2,0.0,0.2,1.5,0.2,0.3,0.7,0.0,0.0,0.0,0.0,0.4,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.3,0.6,0.9,0.3,0.7,0.4,0.3,42.6,1.9,0.8,35.3,4.7,0.8,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.1,0.1
Iván Balliu,Rayo Vallecano,1.4,0.3,1.7,0.7,0.9,1.1,0.2,0.0,0.2,1.8,0.1,0.1,0.6,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.5,0.3,0.8,0.6,0.2,1.8,0.8,1.0,35.8,1.4,2.1,27.2,5.1,0.9,0.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jesús Corona,Sevilla,0.3,0.3,0.5,0.3,1.3,0.5,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.3,0.0,0.3,0.0,1.0,0.8,1.8,1.3,0.5,0.5,0.0,0.5,9.5,0.3,0.3,7.8,1.3,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ronaël Pierre-Gabriel,Espanyol,2.1,0.8,2.9,1.1,0.5,0.5,0.0,0.1,0.0,1.3,0.3,0.1,0.4,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.1,0.0,0.1,0.0,0.6,0.5,1.1,0.6,0.3,0.8,0.5,0.3,8.3,0.1,0.4,6.4,1.4,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabriel Paulista,Valencia,0.8,0.3,1.1,1.5,0.5,0.6,0.1,0.1,0.0,3.7,0.7,0.1,0.4,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,3.4,2.0,1.4,36.2,2.6,2.3,27.9,3.5,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denis Suárez,Espanyol,1.4,1.8,3.2,0.3,0.8,0.9,0.1,0.0,0.1,0.2,0.1,0.1,0.6,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.5,1.1,1.6,0.7,0.6,0.9,0.2,0.7,22.8,0.6,1.2,16.9,4.0,0.9,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Felipe,Atletico Madrid,1.0,0.7,1.7,0.0,1.0,1.3,0.0,0.0,0.0,2.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.3,0.7,0.0,0.0,4.0,2.0,2.0,43.3,1.7,1.0,38.3,2.3,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Johan Mojica,Elche,2.0,0.3,2.3,1.3,1.0,1.3,0.7,0.0,0.0,1.7,0.7,0.0,0.3,0.0,0.0,0.0,0.0,1.0,0.3,0.0,0.7,0.0,0.0,0.0,0.0,1.7,1.3,3.0,1.7,1.3,1.7,1.3,0.3,44.0,0.7,3.0,32.3,8.0,1.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jorge Pascual,Villarreal,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Munir El Haddadi,Getafe,0.4,0.3,0.7,0.3,1.2,0.5,0.1,0.0,0.5,0.1,0.1,0.1,0.8,0.0,0.0,0.0,0.0,1.1,0.4,0.0,0.7,0.1,0.0,0.1,0.0,0.8,0.4,1.2,1.6,0.9,2.0,1.0,1.0,12.4,0.1,0.4,8.4,3.4,0.5,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josan,Elche,1.0,0.5,1.5,0.3,0.7,0.4,0.1,0.0,0.2,0.5,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.6,0.8,1.4,1.0,0.8,0.5,0.2,0.3,15.8,0.6,0.7,12.8,1.8,0.6,0.1,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.1
Sergi Gómez,Espanyol,1.0,0.1,1.1,0.9,0.3,0.3,0.0,0.1,0.0,4.1,0.7,0.2,0.5,0.0,0.0,0.0,0.0,0.3,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2.8,1.5,1.2,38.6,2.9,3.3,30.3,2.1,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miguel Rodríguez,Celta Vigo,1.0,1.0,2.0,0.1,1.1,0.9,0.0,0.0,0.1,0.4,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.4,0.3,0.0,0.1,0.1,0.0,0.0,0.1,1.4,0.4,1.9,0.9,0.6,1.3,0.1,1.1,11.1,0.3,0.6,7.9,2.4,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1
Alberto Moreno,Villarreal,1.0,0.5,1.5,1.0,0.4,1.1,0.3,0.0,0.1,1.0,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.6,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.4,0.3,0.7,0.7,0.3,0.9,0.5,0.4,25.1,0.7,0.9,20.8,2.8,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Papu Gómez,Sevilla,0.3,0.4,0.7,0.2,1.2,0.3,0.2,0.0,0.2,0.3,0.1,0.0,0.4,0.0,0.0,0.0,0.0,1.2,0.6,0.1,0.5,0.1,0.0,0.1,0.0,1.1,0.8,1.9,1.1,0.7,0.5,0.2,0.3,25.3,1.4,0.5,21.0,2.4,0.7,0.2,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.1
Francis Coquelin,Villarreal,1.1,0.0,1.1,0.6,0.4,0.7,0.1,0.0,0.0,0.4,0.1,0.1,0.4,0.0,0.0,0.0,0.0,0.4,0.1,0.1,0.3,0.1,0.0,0.1,0.0,0.3,0.1,0.4,1.1,0.9,0.6,0.4,0.3,18.9,0.4,0.3,16.1,2.1,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Edinson Cavani,Valencia,0.3,0.5,0.8,0.1,0.3,0.7,0.2,0.0,0.6,0.4,0.1,0.0,0.3,0.0,0.0,0.0,0.0,1.4,0.2,0.2,1.0,0.2,0.0,0.2,0.0,0.2,0.2,0.4,1.2,0.4,1.9,0.8,1.1,13.9,0.7,0.2,9.8,3.2,0.5,0.0,0.4,0.0,0.0,0.1,0.0,0.0,0.0,0.1
Pere Milla,Elche,1.0,0.8,1.8,0.3,1.4,0.6,0.2,0.0,0.4,0.5,0.1,0.1,0.5,0.0,0.0,0.0,0.0,1.1,0.2,0.2,0.8,0.2,0.0,0.2,0.0,0.8,0.5,1.4,1.5,0.7,1.9,0.9,1.0,17.6,0.8,0.6,11.8,4.4,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sergio Akieme,Almeria,0.9,0.3,1.3,0.5,0.6,0.7,0.2,0.0,0.0,1.3,0.2,0.1,0.6,0.0,0.0,0.0,0.0,0.8,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.8,0.9,1.8,1.0,0.9,1.0,0.5,0.5,26.9,1.2,2.0,20.4,3.2,0.7,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yassine Bounou,Sevilla,0.1,0.1,0.2,0.1,0.0,0.0,0.1,0.0,0.0,0.7,0.0,0.0,0.0,2.6,0.1,1.6,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.1,32.9,6.2,8.4,18.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matheus Cunha,Atletico Madrid,0.4,0.3,0.6,0.2,0.5,0.6,0.2,0.0,0.1,0.3,0.1,0.0,0.3,0.0,0.0,0.0,0.0,1.1,0.3,0.0,0.8,0.0,0.0,0.0,0.0,0.1,0.5,0.6,0.8,0.5,1.5,0.3,1.3,7.2,0.2,0.1,5.5,1.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.2
Yunus Musah,Valencia,1.5,0.3,1.8,0.3,1.3,1.3,0.3,0.0,0.1,0.5,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.4,0.0,0.0,0.0,0.0,1.3,0.8,2.2,1.6,0.7,2.0,0.8,1.1,21.8,0.9,0.6,17.0,3.4,0.5,0.0,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.1
Mikel Oyarzabal,Real Sociedad,0.6,0.6,1.2,0.1,0.7,0.7,0.0,0.0,0.5,0.2,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.6,0.2,0.0,0.1,0.0,0.8,0.3,1.1,1.2,0.8,1.9,0.7,1.3,15.6,0.4,0.4,11.6,3.2,0.6,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iván Villar,Celta Vigo,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,2.0,0.2,1.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,26.1,4.9,9.1,11.8,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Álvaro Fernández,Espanyol,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.6,0.0,0.0,0.0,2.8,0.2,1.4,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.3,0.1,26.6,9.3,10.3,7.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Donald,Elche,1.4,0.5,1.9,1.0,0.6,1.6,0.2,0.1,0.0,1.5,0.5,0.1,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.4,0.5,1.0,0.2,3.2,2.0,1.2,30.2,1.0,0.7,24.4,4.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aritz Elustondo,Real Sociedad,1.0,0.5,1.5,0.8,0.4,0.8,0.2,0.0,0.0,1.6,0.2,0.1,0.4,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.2,0.3,0.5,0.3,1.7,0.7,1.0,27.4,1.3,1.5,21.4,3.3,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juanmi Latasa,Getafe,0.3,0.0,0.3,0.1,0.6,1.2,0.1,0.0,0.1,0.4,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.7,0.1,0.0,0.1,0.0,0.3,0.1,0.4,1.3,0.5,6.8,3.8,3.1,8.9,0.1,0.0,4.4,4.4,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pedro Bigas,Elche,1.3,0.4,1.7,1.2,0.6,0.6,0.1,0.1,0.0,3.3,0.5,0.1,0.4,0.0,0.0,0.0,0.0,0.8,0.2,0.1,0.5,0.0,0.0,0.0,0.0,0.1,0.2,0.3,0.5,0.1,2.2,1.5,0.7,36.6,2.5,3.7,27.2,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Randy Nteka,Elche,1.1,0.6,1.7,0.3,1.2,1.5,0.1,0.0,0.2,0.6,0.2,0.0,0.9,0.0,0.0,0.0,0.0,1.0,0.1,0.1,0.7,0.0,0.0,0.0,0.0,0.9,0.9,1.7,1.5,1.2,3.4,1.1,2.3,12.0,0.3,0.4,8.1,3.3,0.4,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ander Guevara,Real Sociedad,0.6,0.4,1.0,0.3,0.4,0.6,0.3,0.0,0.0,0.4,0.1,0.0,0.6,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.5,0.1,0.1,0.6,0.4,0.3,22.3,0.1,0.3,20.0,1.9,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adrià Pedrosa,Espanyol,0.7,0.4,1.1,0.7,0.6,0.4,0.0,0.0,0.1,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.1,1.3,0.9,0.1,0.3,0.1,0.1,8.7,0.1,0.4,7.1,1.0,0.7,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Óscar Gil,Espanyol,1.9,0.9,2.8,0.9,1.2,1.6,0.4,0.0,0.0,1.2,0.5,0.4,1.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.7,1.5,1.6,0.4,1.6,0.4,1.2,21.7,1.0,1.7,15.8,3.1,0.5,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
César de la Hoz,Almeria,1.5,0.7,2.2,0.5,0.5,0.8,0.2,0.0,0.0,1.4,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.5,0.2,2.1,1.0,1.2,21.9,1.5,1.6,15.8,3.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roque Mesa,Real Valladolid,0.9,0.9,1.8,0.4,0.8,1.3,0.3,0.0,0.0,0.6,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.9,0.7,0.0,0.1,0.1,0.0,0.0,0.0,0.5,0.5,1.0,0.7,0.7,1.1,0.4,0.8,31.4,3.0,2.1,23.2,3.2,0.6,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fidel,Elche,0.6,1.3,1.8,0.2,0.7,0.4,0.2,0.0,0.3,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.4,0.1,0.0,0.1,0.0,1.6,1.2,2.8,1.5,0.9,0.4,0.1,0.3,30.6,1.6,1.1,21.1,6.7,1.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.1,0.1
Dimitri Foulquier,Valencia,1.0,0.3,1.3,0.5,0.5,0.9,0.1,0.0,0.0,1.2,0.1,0.1,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6,1.4,1.1,0.3,1.2,0.6,0.6,21.6,1.0,1.8,14.8,4.0,0.4,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.1
Rafa Mir,Sevilla,0.3,0.1,0.4,0.2,0.4,0.9,0.0,0.0,0.7,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.9,0.2,0.4,1.3,0.2,0.1,0.2,0.0,0.5,0.0,0.5,0.9,0.5,3.0,1.4,1.6,9.8,0.1,0.2,6.7,2.8,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iddrisu Baba,Mallorca,1.1,0.6,1.7,0.4,1.0,1.1,0.2,0.0,0.0,1.1,0.3,0.2,0.3,0.0,0.0,0.0,0.0,0.4,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.4,0.7,1.0,0.5,2.3,1.3,1.0,20.0,1.5,1.1,14.9,2.5,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matija Nastasic,Mallorca,0.7,0.2,0.9,1.3,0.0,0.9,0.2,0.0,0.1,3.1,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.3,0.0,0.1,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.1,0.6,0.4,21.0,1.9,2.3,15.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manu Vallejo,Girona,0.6,0.7,1.3,0.1,0.9,0.1,0.0,0.0,0.1,0.1,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.4,0.1,0.6,0.4,0.6,0.7,0.0,0.7,11.6,0.1,0.0,9.3,2.1,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.1
Bernardo Espinosa,Girona,0.3,0.3,0.6,0.6,0.5,0.6,0.3,0.0,0.0,3.5,0.5,0.1,0.4,0.0,0.0,0.0,0.0,0.6,0.0,0.2,0.4,0.1,0.1,0.0,0.0,0.1,0.2,0.2,0.2,0.2,4.1,2.7,1.4,45.5,1.4,2.2,39.1,2.8,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1
Dennis Hadzikadunic,Mallorca,1.1,0.0,1.1,0.4,0.3,0.8,0.1,0.0,0.0,3.4,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.6,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,3.6,2.0,1.6,22.1,1.6,2.1,15.5,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Renato Tapia,Celta Vigo,1.7,0.7,2.4,0.7,0.6,1.0,0.2,0.0,0.0,1.2,0.4,0.1,0.6,0.0,0.0,0.0,0.0,0.5,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.3,0.4,0.7,0.4,0.5,1.6,0.9,0.6,28.3,2.8,1.9,21.6,2.1,0.3,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manuel Pozo,Real Valladolid,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tino Kadewere,Mallorca,0.4,0.3,0.7,0.1,0.2,0.4,0.1,0.0,0.3,0.1,0.1,0.0,0.3,0.0,0.0,0.0,0.0,1.3,0.4,0.1,0.8,0.1,0.0,0.1,0.0,0.4,0.5,0.9,1.0,0.7,3.3,2.0,1.3,9.4,0.2,0.2,6.1,2.9,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
