Player_name,Team_name,Age,Positions,Apps,Mins,Goals,Assists,Yel,Red,Shoots_pg,Pass_success(%),AerialsWon,MotM,Rating,Tackles,Interceptions,Fouls,Offsides,Clear,Dribbled_past_pg,Blocks,OwnG,Shots_pg,KeyPasses_pg,Dribbles_pg,Fouled,Offsides_pg,Dispossessed_pg,Bad_Controls_pg,Passes_pg,Crosses_pg,Long_pass_pg,Through_pass_pg,xG,Goals-xG,xG_per_90m,Total_shots,xG_per_total_shots
Nadir Zortea,Atalanta,24,"D(R),M(LR)",1(8),214,1,0,1,0,0.4,61.6,0.6,0,6.53,1.5,0.4,1.1,0,1.6,0.5,0.4,0,0.5,0.7,0.6,0.6,0,0.5,1.2,8.1,0.1,0.6,0.1,0.14,-0.14,0.02,5,0.03
Nadir Zortea,Atalanta,24,"D(R),M(LR)",1(8),214,1,0,1,0,0.4,61.6,0.6,0,6.53,1.5,0.4,1.1,0,1.6,0.5,0.4,0,0.5,0.7,0.6,0.6,0,0.5,1.2,31.6,0.6,1.4,0,0.13,0.87,0.06,4,0.03
Nadir Zortea,Atalanta,24,"D(R),M(LR)",1(8),214,1,0,1,0,0.4,61.6,0.6,0,6.53,1.5,0.4,1.1,0,1.6,0.5,0.4,0,0.5,0.7,0.6,0.6,0,0.5,1.2,31.6,0.6,1.4,0,0.14,-0.14,0.02,5,0.03
Nadir Zortea,Sassuolo,24,"D(R),M(LR)",7(3),655,0,1,4,0,0.5,79.7,0.6,0,6.50,1.1,0,0.4,0.1,0.4,0.1,0,0,0.4,0.3,1.1,0,0,0.2,0.7,8.1,0.1,0.6,0.1,0.13,0.87,0.06,4,0.03
Nadir Zortea,Sassuolo,24,"D(R),M(LR)",7(3),655,0,1,4,0,0.5,79.7,0.6,0,6.50,1.1,0,0.4,0.1,0.4,0.1,0,0,0.4,0.3,1.1,0,0,0.2,0.7,8.1,0.1,0.6,0.1,0.14,-0.14,0.02,5,0.03
Nadir Zortea,Sassuolo,24,"D(R),M(LR)",7(3),655,0,1,4,0,0.5,79.7,0.6,0,6.50,1.1,0,0.4,0.1,0.4,0.1,0,0,0.4,0.3,1.1,0,0,0.2,0.7,31.6,0.6,1.4,0,0.13,0.87,0.06,4,0.03
Nadir Zortea,Sassuolo,24,"D(R),M(LR)",7(3),655,0,1,4,0,0.5,79.7,0.6,0,6.50,1.1,0,0.4,0.1,0.4,0.1,0,0,0.4,0.3,1.1,0,0,0.2,0.7,31.6,0.6,1.4,0,0.14,-0.14,0.02,5,0.03
Nadir Zortea,Sassuolo,24,"D(R),M(LR)",7(3),655,0,1,4,0,0.5,79.7,0.6,0,6.50,1.1,0,0.4,0.1,0.4,0.1,0,0,0.5,0.7,0.6,0.6,0,0.5,1.2,8.1,0.1,0.6,0.1,0.13,0.87,0.06,4,0.03
Nadir Zortea,Sassuolo,24,"D(R),M(LR)",7(3),655,0,1,4,0,0.5,79.7,0.6,0,6.50,1.1,0,0.4,0.1,0.4,0.1,0,0,0.5,0.7,0.6,0.6,0,0.5,1.2,8.1,0.1,0.6,0.1,0.14,-0.14,0.02,5,0.03
Nadir Zortea,Sassuolo,24,"D(R),M(LR)",7(3),655,0,1,4,0,0.5,79.7,0.6,0,6.50,1.1,0,0.4,0.1,0.4,0.1,0,0,0.5,0.7,0.6,0.6,0,0.5,1.2,31.6,0.6,1.4,0,0.13,0.87,0.06,4,0.03
Nadir Zortea,Sassuolo,24,"D(R),M(LR)",7(3),655,0,1,4,0,0.5,79.7,0.6,0,6.50,1.1,0,0.4,0.1,0.4,0.1,0,0,0.5,0.7,0.6,0.6,0,0.5,1.2,31.6,0.6,1.4,0,0.14,-0.14,0.02,5,0.03
Nadir Zortea,Sassuolo,24,"D(R),M(LR)",7(3),655,0,1,4,0,0.5,79.7,0.6,0,6.50,1.5,0.4,1.1,0,1.6,0.5,0.4,0,0.4,0.3,1.1,0,0,0.2,0.7,8.1,0.1,0.6,0.1,0.13,0.87,0.06,4,0.03
Nadir Zortea,Sassuolo,24,"D(R),M(LR)",7(3),655,0,1,4,0,0.5,79.7,0.6,0,6.50,1.5,0.4,1.1,0,1.6,0.5,0.4,0,0.4,0.3,1.1,0,0,0.2,0.7,8.1,0.1,0.6,0.1,0.14,-0.14,0.02,5,0.03
Nadir Zortea,Sassuolo,24,"D(R),M(LR)",7(3),655,0,1,4,0,0.5,79.7,0.6,0,6.50,1.5,0.4,1.1,0,1.6,0.5,0.4,0,0.4,0.3,1.1,0,0,0.2,0.7,31.6,0.6,1.4,0,0.13,0.87,0.06,4,0.03
Nadir Zortea,Sassuolo,24,"D(R),M(LR)",7(3),655,0,1,4,0,0.5,79.7,0.6,0,6.50,1.5,0.4,1.1,0,1.6,0.5,0.4,0,0.4,0.3,1.1,0,0,0.2,0.7,31.6,0.6,1.4,0,0.14,-0.14,0.02,5,0.03
Nadir Zortea,Sassuolo,24,"D(R),M(LR)",7(3),655,0,1,4,0,0.5,79.7,0.6,0,6.50,1.5,0.4,1.1,0,1.6,0.5,0.4,0,0.5,0.7,0.6,0.6,0,0.5,1.2,8.1,0.1,0.6,0.1,0.13,0.87,0.06,4,0.03
Nadir Zortea,Sassuolo,24,"D(R),M(LR)",7(3),655,0,1,4,0,0.5,79.7,0.6,0,6.50,1.5,0.4,1.1,0,1.6,0.5,0.4,0,0.5,0.7,0.6,0.6,0,0.5,1.2,8.1,0.1,0.6,0.1,0.14,-0.14,0.02,5,0.03
Nadir Zortea,Sassuolo,24,"D(R),M(LR)",7(3),655,0,1,4,0,0.5,79.7,0.6,0,6.50,1.5,0.4,1.1,0,1.6,0.5,0.4,0,0.5,0.7,0.6,0.6,0,0.5,1.2,31.6,0.6,1.4,0,0.13,0.87,0.06,4,0.03
Nadir Zortea,Sassuolo,24,"D(R),M(LR)",7(3),655,0,1,4,0,0.5,79.7,0.6,0,6.50,1.5,0.4,1.1,0,1.6,0.5,0.4,0,0.5,0.7,0.6,0.6,0,0.5,1.2,31.6,0.6,1.4,0,0.14,-0.14,0.02,5,0.03
Elseid Hysaj,Lazio,30,"D(LR),M(R)",22(12),1992,1,1,3,0,0.1,85.4,0.7,0,6.53,1.1,0.6,0.6,0.1,0.9,0.5,0.2,0,0.1,0.4,0.2,0.4,0.1,0.4,0.6,35.7,0.2,1.3,0.1,0.26,0.74,0.01,4,0.07
Antonino Gallo,Lecce,24,D(L),28(4),2486,0,1,3,1,0.3,69.3,0.8,0,6.53,1.8,0.4,0.4,0.2,2.1,0.6,0.2,2,0.3,1.2,0.5,0.5,0.1,0.2,0.7,28.5,0.8,1.8,0,0.57,-0.57,0.02,10,0.06
Luka Jovic,Fiorentina,26,FW,16(15),1529,6,3,3,0,1.8,77.5,0.9,2,6.53,0.2,0.1,0.7,0,0.3,0.2,0.1,0,1.8,0.7,0.5,0.3,0.4,0.5,0.8,9.5,0,0.5,0,9.06,-3.06,0.53,57,0.16
Nicolò Fagioli,Juventus,23,M(C),17(9),1523,3,3,3,0,0.5,85.5,0,0,6.53,1.1,0.3,0.8,0,0.2,0.7,0.1,0,0.5,0.6,0.3,0.9,0,1.1,1.3,22,0.3,1.2,0.1,1.9,1.1,0.11,13,0.15
Mehdi Bourabia,Spezia,32,M(C),36(1),2796,1,3,3,0,0.9,79.9,0.6,0,6.52,1.1,0.9,0.9,0,1.5,0.6,0.3,0,0.9,1,0.8,0.5,0,0.7,1.5,32.5,0.4,1.2,0.1,1.84,-0.84,0.06,33,0.06
Tommaso Augello,Sampdoria,29,"D(L),M(L)",35(2),3068,2,5,3,0,0.3,77.5,1,0,6.52,0.5,0.5,0.4,0.3,1.3,0.3,0.2,0,0.3,1.2,0.9,0.7,0,0.5,0.6,35.4,1.2,1.6,0,0.87,1.13,0.03,11,0.08
Soualiho Meïté,Cremonese,30,M(C),28(3),2372,0,2,5,0,0.5,85,0.9,1,6.52,1.5,0.9,0.9,0,1.1,0.8,0.2,0,0.5,0.5,0.9,1.5,0,1,1,32.6,0.1,1.5,0,0.59,-0.59,0.02,17,0.03
Valentino Lazaro,Torino,28,"D(R),M(CLR)",15(8),1377,0,3,4,0,0.3,78.1,0.6,2,6.52,0.4,0.1,0.6,0.1,1,0.4,0.1,0,0.3,1.3,0.7,0.1,0,0.2,0.7,29.1,1.1,1.1,0,0.46,-0.46,0.03,7,0.07
Mario Pasalic,Atalanta,29,"M(CLR),FW",24(8),1789,5,2,3,0,1,80.9,1.2,1,6.52,0.7,0.7,0.8,0,0.4,0.5,0.1,0,1,0.5,0.3,0.5,0.1,0.8,1.1,21.6,0.1,0.7,0,5.7,-0.7,0.29,32,0.18
Andrea Petagna,Monza,28,FW,19(12),1671,4,5,2,0,1.2,74.3,1.3,1,6.51,0.2,0.1,0.9,0,0.6,0.1,0.1,0,1.2,1,0.6,1,0.3,1.4,2.1,13.7,0,0.5,0.1,5.8,-1.8,0.31,36,0.16
Omar Colley,Sampdoria,31,D(C),15(1),1385,1,0,5,0,0.4,86.2,1.8,0,6.51,1.1,1.4,0.9,0.8,4.3,0.2,0.3,0,0.4,0,0.1,1.1,0.1,0.1,0.3,44.4,0,2.4,0,1.63,-0.63,0.11,6,0.27
Przemyslaw Wisniewski,Spezia,25,D(C),11(3),1000,1,0,3,0,0.4,84.2,2.9,1,6.51,0.9,0.8,0.9,0.6,4.7,0.9,0.6,2,0.4,0.2,0.1,0.5,0,0.3,0.4,34.9,0,1.8,0,1.25,-0.25,0.11,6,0.21
Pietro Terracciano,Fiorentina,34,GK,29,2610,0,0,1,0,0,73.5,0.2,1,6.51,0.1,0,0.1,0,0.8,0,0,0,0,0,0,0,0,0,0,33,0,8.2,0,,,,,
Simon Kjær,AC Milan,35,D(C),12(5),1012,0,0,4,0,0,86.8,1.1,0,6.51,0.9,0.5,0.5,0.2,2,0.2,0.6,0,0,0,0,0.1,0,0,0.1,40,0,3.7,0,,,,,
Arkadiusz Reca,Spezia,28,"D(L),M(L)",24(6),2171,1,1,5,0,0.7,71.5,0.6,0,6.51,1.5,0.8,1.1,0.1,1.7,0.4,0.2,0,0.7,0.8,0.6,0.5,0.1,0.3,1.3,28.3,0.9,1.3,0,0.81,0.19,0.03,22,0.04
Alberto Grassi,Empoli,29,DMC,14(11),1193,0,0,3,0,0.4,81.3,1,1,6.51,1,1.1,0.9,0,1.8,0.4,0.5,0,0.4,0.2,0.2,0.5,0,0.5,0.7,22.3,0,0.9,0,0.5,-0.5,0.04,10,0.05
Matteo Bianchetti,Cremonese,31,D(C),22(3),2130,1,0,5,0,0.3,78.3,2.5,0,6.51,1.3,0.8,0.7,0.7,4.3,0.5,0.7,0,0.3,0.2,0.1,0.4,0,0.1,0.2,37.1,0.1,2.4,0,0.74,0.26,0.03,7,0.11
Maxime Lopez,Sassuolo,26,M(CR),25(5),2297,0,0,11,0,0.5,89.1,0.1,0,6.51,1.4,0.7,1,0,0.6,1.3,0.2,0,0.5,1.1,0.4,0.4,0,0.4,0.6,54.6,0.3,3.1,0,0.96,-0.96,0.04,16,0.06
Duván Zapata,Atalanta,33,FW,16(9),1393,2,2,1,0,1.6,72.3,1.7,0,6.51,0.3,0.2,0.7,0,0.6,0.1,0.1,0,1.6,0.7,0.8,1.5,0.3,1.8,2.1,14.9,0.2,0.4,0,4.19,-2.19,0.27,41,0.1
Joakim Mæhle,Atalanta,26,"D(LR),M(LR)",25(9),2214,3,3,5,1,0.8,81.6,0.1,0,6.50,0.9,0.7,0.5,0,0.6,0.5,0.2,0,0.8,1.1,0.5,0.6,0.2,0.7,1.1,34.7,0.3,0.8,0,3.57,-0.57,0.15,26,0.14
Emanuel Aiwu,Cremonese,23,D(CR),17(6),1653,0,0,3,0,0.1,82,1.2,1,6.50,2.4,1.1,0.9,0.4,2.1,0.6,0.7,0,0.1,0.2,0.1,0.7,0,0.2,0.3,32.3,0,1.2,0,0.14,-0.14,0.01,3,0.05
Bartosz Bereszynski,Napoli,31,"D(CLR),M(R)",2(1),165,0,1,1,0,0,80,0.7,0,6.50,1,1,0.7,0.3,1,0,0,0,0,0.7,0.3,0.7,0,0.3,0.3,28.3,0,0.7,0,,,,,
Bartosz Bereszynski,Napoli,31,"D(CLR),M(R)",2(1),165,0,1,1,0,0,80,0.7,0,6.50,1,1,0.7,0.3,1,0,0,0,0,0.7,0.3,0.7,0,0.3,0.3,31.8,0.2,1.3,0,,,,,
Bartosz Bereszynski,Napoli,31,"D(CLR),M(R)",2(1),165,0,1,1,0,0,80,0.7,0,6.50,1,1,0.7,0.3,1,0,0,0,0.2,0.2,0.3,0.7,0,0.3,0.8,28.3,0,0.7,0,,,,,
Bartosz Bereszynski,Napoli,31,"D(CLR),M(R)",2(1),165,0,1,1,0,0,80,0.7,0,6.50,1,1,0.7,0.3,1,0,0,0,0.2,0.2,0.3,0.7,0,0.3,0.8,31.8,0.2,1.3,0,,,,,
Bartosz Bereszynski,Napoli,31,"D(CLR),M(R)",2(1),165,0,1,1,0,0,80,0.7,0,6.50,1.9,1.4,0.9,0.4,1.4,0.6,0.3,0,0,0.7,0.3,0.7,0,0.3,0.3,28.3,0,0.7,0,,,,,
Bartosz Bereszynski,Napoli,31,"D(CLR),M(R)",2(1),165,0,1,1,0,0,80,0.7,0,6.50,1.9,1.4,0.9,0.4,1.4,0.6,0.3,0,0,0.7,0.3,0.7,0,0.3,0.3,31.8,0.2,1.3,0,,,,,
Bartosz Bereszynski,Napoli,31,"D(CLR),M(R)",2(1),165,0,1,1,0,0,80,0.7,0,6.50,1.9,1.4,0.9,0.4,1.4,0.6,0.3,0,0.2,0.2,0.3,0.7,0,0.3,0.8,28.3,0,0.7,0,,,,,
Bartosz Bereszynski,Napoli,31,"D(CLR),M(R)",2(1),165,0,1,1,0,0,80,0.7,0,6.50,1.9,1.4,0.9,0.4,1.4,0.6,0.3,0,0.2,0.2,0.3,0.7,0,0.3,0.8,31.8,0.2,1.3,0,,,,,
Bartosz Bereszynski,Sampdoria,31,"D(CLR),M(R)",15,1203,0,0,1,0,0.2,75.5,1.2,0,6.43,1,1,0.7,0.3,1,0,0,0,0,0.7,0.3,0.7,0,0.3,0.3,28.3,0,0.7,0,,,,,
Bartosz Bereszynski,Sampdoria,31,"D(CLR),M(R)",15,1203,0,0,1,0,0.2,75.5,1.2,0,6.43,1,1,0.7,0.3,1,0,0,0,0,0.7,0.3,0.7,0,0.3,0.3,31.8,0.2,1.3,0,,,,,
Bartosz Bereszynski,Sampdoria,31,"D(CLR),M(R)",15,1203,0,0,1,0,0.2,75.5,1.2,0,6.43,1,1,0.7,0.3,1,0,0,0,0.2,0.2,0.3,0.7,0,0.3,0.8,28.3,0,0.7,0,,,,,
Bartosz Bereszynski,Sampdoria,31,"D(CLR),M(R)",15,1203,0,0,1,0,0.2,75.5,1.2,0,6.43,1,1,0.7,0.3,1,0,0,0,0.2,0.2,0.3,0.7,0,0.3,0.8,31.8,0.2,1.3,0,,,,,
Bartosz Bereszynski,Sampdoria,31,"D(CLR),M(R)",15,1203,0,0,1,0,0.2,75.5,1.2,0,6.43,1.9,1.4,0.9,0.4,1.4,0.6,0.3,0,0,0.7,0.3,0.7,0,0.3,0.3,28.3,0,0.7,0,,,,,
Bartosz Bereszynski,Sampdoria,31,"D(CLR),M(R)",15,1203,0,0,1,0,0.2,75.5,1.2,0,6.43,1.9,1.4,0.9,0.4,1.4,0.6,0.3,0,0,0.7,0.3,0.7,0,0.3,0.3,31.8,0.2,1.3,0,,,,,
Bartosz Bereszynski,Sampdoria,31,"D(CLR),M(R)",15,1203,0,0,1,0,0.2,75.5,1.2,0,6.43,1.9,1.4,0.9,0.4,1.4,0.6,0.3,0,0.2,0.2,0.3,0.7,0,0.3,0.8,28.3,0,0.7,0,,,,,
Bartosz Bereszynski,Sampdoria,31,"D(CLR),M(R)",15,1203,0,0,1,0,0.2,75.5,1.2,0,6.43,1.9,1.4,0.9,0.4,1.4,0.6,0.3,0,0.2,0.2,0.3,0.7,0,0.3,0.8,31.8,0.2,1.3,0,,,,,
Matías Soulé,Juventus,21,AM(CR),4(9),415,1,0,0,0,0.8,83.7,0.2,0,6.50,0.5,0.2,0.2,0,0.2,0.2,0.1,0,0.8,0.7,0.9,0.4,0,0.5,0.8,11.8,0.2,0.6,0,1.15,-0.15,0.25,10,0.12
Nicola Sansone,Bologna,32,"AM(LR),FW",8(10),740,4,2,2,0,1.2,79,0,0,6.50,0.7,0,0.7,0,0.2,0.3,0,0,1.2,0.4,0.3,0.9,0.6,0.8,1.3,10.8,0.3,0.2,0,3.28,0.72,0.4,22,0.15
Luis Muriel,Atalanta,33,"AM(CL),FW",10(19),1071,3,3,0,2,1.2,72,0.4,2,6.50,0.3,0.1,0.6,0,0.1,0.4,0,0,1.2,1.3,1.2,0.5,0.1,0.9,1.7,15.3,0.8,0.9,0.1,2.57,0.43,0.22,34,0.08
Giangiacomo Magnani,Verona,28,D(C),19(5),1535,0,1,7,1,0.3,74.2,1.4,1,6.50,1.4,0.9,0.9,0.1,3.1,0.3,0.6,1,0.3,0.2,0.1,0.3,0,0.1,0.3,20.4,0.1,1.9,0,0.33,-0.33,0.02,7,0.05
Koffi Djidji,Torino,31,D(CL),26(8),2422,1,0,3,0,0.2,87.4,1.4,1,6.50,1.5,1,0.8,0.2,2,0.4,0.4,0,0.2,0.1,0.1,0.1,0,0.2,0.2,41.5,0.1,1.4,0,0.99,0.01,0.04,8,0.12
Gianluca Caprari,Monza,30,"AM(CLR),FW",32(5),2466,5,2,7,0,1.4,83.2,0.2,1,6.50,0.4,0.2,0.9,0,0.1,0.5,0,0,1.4,0.8,1.1,1.4,0.2,0.9,2.1,26.8,0.5,1,0.1,4.82,0.18,0.18,51,0.09
Leonardo Bonucci,Juventus,37,D(C),10(7),878,1,0,2,0,0.3,87.7,1.2,0,6.50,0.3,0.8,0.6,0.3,1.7,0.1,0.5,0,0.3,0.2,0.1,0.3,0.1,0.1,0.2,34,0,2.5,0.1,1.35,-0.35,0.14,5,0.27
Josh Doig,Verona,21,"D(CL),M(L)",15(7),1359,2,3,1,0,0.8,69.9,0.7,0,6.50,0.9,0.5,0.6,0,0.5,0.5,0.3,0,0.8,0.5,1,0.3,0.1,0.7,1.5,16.8,0.5,0.7,0,1.59,0.41,0.11,18,0.09
Sam Lammers,Empoli,27,"AM(C),FW",10(4),886,1,1,0,0,2,63.6,1.3,1,6.49,1.4,0.2,0.4,0,0.6,0.3,0.1,0,2,0.7,0.7,0.6,0.1,1,2.6,16.1,0,0.1,0,,,,,
Sam Lammers,Empoli,27,"AM(C),FW",10(4),886,1,1,0,0,2,63.6,1.3,1,6.49,1.4,0.2,0.4,0,0.6,0.3,0.1,0,2,0.7,0.7,0.6,0.1,1,2.6,13.1,0.1,0.2,0.1,,,,,
Sam Lammers,Empoli,27,"AM(C),FW",10(4),886,1,1,0,0,2,63.6,1.3,1,6.49,1.4,0.2,0.4,0,0.6,0.3,0.1,0,1.2,0.7,0.7,1.2,0.1,0.9,2.8,16.1,0,0.1,0,,,,,
Sam Lammers,Empoli,27,"AM(C),FW",10(4),886,1,1,0,0,2,63.6,1.3,1,6.49,1.4,0.2,0.4,0,0.6,0.3,0.1,0,1.2,0.7,0.7,1.2,0.1,0.9,2.8,13.1,0.1,0.2,0.1,,,,,
Sam Lammers,Empoli,27,"AM(C),FW",10(4),886,1,1,0,0,2,63.6,1.3,1,6.49,0.6,0.3,1,0.1,0.6,0.5,0.2,0,2,0.7,0.7,0.6,0.1,1,2.6,16.1,0,0.1,0,,,,,
Sam Lammers,Empoli,27,"AM(C),FW",10(4),886,1,1,0,0,2,63.6,1.3,1,6.49,0.6,0.3,1,0.1,0.6,0.5,0.2,0,2,0.7,0.7,0.6,0.1,1,2.6,13.1,0.1,0.2,0.1,,,,,
Sam Lammers,Empoli,27,"AM(C),FW",10(4),886,1,1,0,0,2,63.6,1.3,1,6.49,0.6,0.3,1,0.1,0.6,0.5,0.2,0,1.2,0.7,0.7,1.2,0.1,0.9,2.8,16.1,0,0.1,0,,,,,
Sam Lammers,Empoli,27,"AM(C),FW",10(4),886,1,1,0,0,2,63.6,1.3,1,6.49,0.6,0.3,1,0.1,0.6,0.5,0.2,0,1.2,0.7,0.7,1.2,0.1,0.9,2.8,13.1,0.1,0.2,0.1,,,,,
Sam Lammers,Sampdoria,27,"AM(C),FW",13(6),1103,1,1,1,0,1.2,68.3,1.6,0,6.43,1.4,0.2,0.4,0,0.6,0.3,0.1,0,2,0.7,0.7,0.6,0.1,1,2.6,16.1,0,0.1,0,,,,,
Sam Lammers,Sampdoria,27,"AM(C),FW",13(6),1103,1,1,1,0,1.2,68.3,1.6,0,6.43,1.4,0.2,0.4,0,0.6,0.3,0.1,0,2,0.7,0.7,0.6,0.1,1,2.6,13.1,0.1,0.2,0.1,,,,,
Sam Lammers,Sampdoria,27,"AM(C),FW",13(6),1103,1,1,1,0,1.2,68.3,1.6,0,6.43,1.4,0.2,0.4,0,0.6,0.3,0.1,0,1.2,0.7,0.7,1.2,0.1,0.9,2.8,16.1,0,0.1,0,,,,,
Sam Lammers,Sampdoria,27,"AM(C),FW",13(6),1103,1,1,1,0,1.2,68.3,1.6,0,6.43,1.4,0.2,0.4,0,0.6,0.3,0.1,0,1.2,0.7,0.7,1.2,0.1,0.9,2.8,13.1,0.1,0.2,0.1,,,,,
Sam Lammers,Sampdoria,27,"AM(C),FW",13(6),1103,1,1,1,0,1.2,68.3,1.6,0,6.43,0.6,0.3,1,0.1,0.6,0.5,0.2,0,2,0.7,0.7,0.6,0.1,1,2.6,16.1,0,0.1,0,,,,,
Sam Lammers,Sampdoria,27,"AM(C),FW",13(6),1103,1,1,1,0,1.2,68.3,1.6,0,6.43,0.6,0.3,1,0.1,0.6,0.5,0.2,0,2,0.7,0.7,0.6,0.1,1,2.6,13.1,0.1,0.2,0.1,,,,,
Sam Lammers,Sampdoria,27,"AM(C),FW",13(6),1103,1,1,1,0,1.2,68.3,1.6,0,6.43,0.6,0.3,1,0.1,0.6,0.5,0.2,0,1.2,0.7,0.7,1.2,0.1,0.9,2.8,16.1,0,0.1,0,,,,,
Sam Lammers,Sampdoria,27,"AM(C),FW",13(6),1103,1,1,1,0,1.2,68.3,1.6,0,6.43,0.6,0.3,1,0.1,0.6,0.5,0.2,0,1.2,0.7,0.7,1.2,0.1,0.9,2.8,13.1,0.1,0.2,0.1,,,,,
Nemanja Radonjic,Torino,28,"M(CLR),FW",16(12),1458,2,2,1,0,1.9,71.8,0.3,4,6.49,0.1,0.1,0.6,0,0.1,0.1,0,0,1.9,0.6,1.8,0.6,0.4,1.2,1.9,13.9,0.5,0.3,0,,,,,
Sebastian Walukiewicz,Empoli,24,D(C),6(5),601,0,0,0,0,0.2,87.6,0.4,0,6.49,0.8,0.6,0.5,0.3,2.7,0.2,0.8,0,0.2,0.1,0.4,0.2,0,0.1,0.1,35.8,0,2.3,0,,,,,
Adama Soumaoro,Bologna,31,D(CR),22(1),1873,0,0,3,1,0.1,93.3,1.3,0,6.49,1.1,0.7,0.9,0.5,3.1,0.1,0.6,0,0.1,0,0.1,0.5,0,0,0.3,46.4,0,1.7,0,,,,,
Bruno Amione,Sampdoria,22,D(C),25(1),2093,1,1,8,1,0.5,80.1,2.7,0,6.49,1.9,1,0.9,0.7,2.2,0.9,0.4,0,0.5,0.1,0.1,0.6,0,0,0.8,37.5,0,1.4,0,,,,,
Bruno Amione,Sampdoria,22,D(C),25(1),2093,1,1,8,1,0.5,80.1,2.7,0,6.49,1,0,3,0,4,1,0,0,0.5,0.1,0.1,0.6,0,0,0.8,37.5,0,1.4,0,,,,,
Bruno Amione,Verona,22,D(C),1,58,0,0,1,0,0,76.9,1,0,5.78,1.9,1,0.9,0.7,2.2,0.9,0.4,0,0.5,0.1,0.1,0.6,0,0,0.8,37.5,0,1.4,0,,,,,
Bruno Amione,Verona,22,D(C),1,58,0,0,1,0,0,76.9,1,0,5.78,1,0,3,0,4,1,0,0,0.5,0.1,0.1,0.6,0,0,0.8,37.5,0,1.4,0,,,,,
Josip Brekalo,Fiorentina,25,"AM(CLR),FW",1(5),228,0,0,1,0,0.8,80.9,0,0,6.49,0.3,0.2,0.5,0,0.2,0.5,0,0,0.8,1.3,1,0.8,0,1,1.2,14.8,0.5,0.7,0,,,,,
Grigoris Kastanos,Salernitana,26,M(CR),13(15),1280,2,1,4,0,1.1,77.7,0.8,0,6.49,1.4,0.3,0.8,0,0.2,0.9,0.2,0,1.1,0.5,0.5,1.5,0,0.7,0.6,19.4,0.2,0.8,0,,,,,
Adam Masina,Udinese,30,"D(CL),M(L)",8(6),785,2,0,2,0,0.1,79.2,1.9,1,6.49,0.7,0.7,0.8,0.1,1.9,0.6,0.3,0,0.1,0.1,0.2,0.1,0,0.1,0.3,27.8,0.3,2.9,0,,,,,
Roberto Soriano,Bologna,33,AM(CLR),15(12),1326,1,3,1,0,0.5,81.1,0.4,0,6.48,1.1,0.2,0.7,0,0.5,0.5,0.1,0,0.5,0.7,0.2,1.2,0.1,0.6,0.8,21.8,0.1,0.7,0.1,,,,,
Zeki Çelik,Roma,27,"D(R),M(R)",16(8),1503,0,1,5,1,0.2,76.4,0.5,0,6.48,1.8,0.6,1.1,0,1,0.7,0.3,0,0.2,0.7,0.3,0.3,0.1,0.5,0.7,29.3,0.4,1.5,0,,,,,
Federico Ceccherini,Verona,31,D(C),18(4),1431,2,0,9,1,0.3,77.6,1.4,1,6.48,1.1,0.9,1.4,0.1,2.4,0.5,0.5,0,0.3,0.2,0.1,0.9,0,0.4,0.6,26.8,0.1,1.7,0,,,,,
Pablo Galdames,Cremonese,27,M(C),10(3),740,1,2,2,0,0.5,72.9,0.3,0,6.48,1.1,0.8,1,0.1,1,2.2,0.2,0,0.5,0.8,0.2,0.3,0,0.4,0.9,21.3,0.5,1.6,0,,,,,
Mërgim Vojvoda,Torino,29,"D(CR),M(LR)",18(11),1717,0,5,3,0,0.8,78.8,0.3,0,6.48,0.8,0.3,0.7,0,0.8,0.4,0.1,0,0.8,0.8,0.4,0.2,0.1,0.6,0.7,32.5,0.3,1.6,0.1,,,,,
Luca Caldirola,Monza,33,D(CL),27(4),2360,2,0,5,0,0.3,88.3,1.1,0,6.48,0.8,0.8,1,0.3,2.1,0.4,0.6,0,0.3,0.1,0,0.8,0,0,0.2,45.9,0,2.1,0,,,,,
Marco Benassi,Fiorentina,29,M(CR),1(1),93,0,0,0,0,0,91.3,1.5,0,6.48,1.5,0.5,0.5,0,0.5,0.5,0,0,0,0.5,0,0.5,0,0.5,0.5,46,0.5,9.5,0,,,,,
Marco Benassi,Fiorentina,29,M(CR),1(1),93,0,0,0,0,0,91.3,1.5,0,6.48,1.5,0.5,0.5,0,0.5,0.5,0,0,0,0.5,0,0.5,0,0.5,0.5,20.9,0.5,1,0,,,,,
Marco Benassi,Fiorentina,29,M(CR),1(1),93,0,0,0,0,0,91.3,1.5,0,6.48,1.5,0.5,0.5,0,0.5,0.5,0,0,1.3,0.5,0.6,0.4,0,0.7,0.8,46,0.5,9.5,0,,,,,
Marco Benassi,Fiorentina,29,M(CR),1(1),93,0,0,0,0,0,91.3,1.5,0,6.48,1.5,0.5,0.5,0,0.5,0.5,0,0,1.3,0.5,0.6,0.4,0,0.7,0.8,20.9,0.5,1,0,,,,,
Marco Benassi,Fiorentina,29,M(CR),1(1),93,0,0,0,0,0,91.3,1.5,0,6.48,1.7,0.8,0.7,0.1,1.2,0.6,0.1,0,0,0.5,0,0.5,0,0.5,0.5,46,0.5,9.5,0,,,,,
Marco Benassi,Fiorentina,29,M(CR),1(1),93,0,0,0,0,0,91.3,1.5,0,6.48,1.7,0.8,0.7,0.1,1.2,0.6,0.1,0,0,0.5,0,0.5,0,0.5,0.5,20.9,0.5,1,0,,,,,
